transcript	counts
ENST00000637645	0
ENST00000300175	1
ENST00000361335	425
ENST00000243314	0
ENST00000406877	240
ENST00000424970	96
ENST00000367996	5
ENST00000316939	598
ENST00000521654	20
ENST00000377577	371
ENST00000369792	0
ENST00000449802	56
ENST00000600293	0
ENST00000256413	41
ENST00000324348	6
ENST00000355710	11
ENST00000268919	0
ENST00000562787	103
ENST00000608933	75
ENST00000378397	0
ENST00000618722	0
ENST00000199814	379
ENST00000406451	9
ENST00000223369	141
ENST00000261250	118
ENST00000322641	0
ENST00000355705	0
ENST00000606162	38
ENST00000339364	26
ENST00000329434	0
ENST00000307503	0
ENST00000394283	8
ENST00000612814	84
ENST00000621112	2
ENST00000321582	7
ENST00000280706	0
ENST00000377716	12
ENST00000434815	0
ENST00000263549	46
ENST00000313033	0
ENST00000396965	44
ENST00000532205	12
ENST00000332582	0
ENST00000324787	260
ENST00000413767	0
ENST00000260402	2
ENST00000331456	69
ENST00000532870	1
ENST00000367658	44
ENST00000342374	232
ENST00000593756	0
ENST00000377636	399
ENST00000309154	0
ENST00000376974	0
ENST00000427587	13
ENST00000545871	142
ENST00000316737	0
ENST00000328504	0
ENST00000434551	0
ENST00000263708	25
ENST00000039007	0
ENST00000493196	107
ENST00000287647	420
ENST00000370228	138
ENST00000304218	12785
ENST00000382622	0
ENST00000402551	322
ENST00000375527	140
ENST00000447110	4
ENST00000377733	24
ENST00000348831	41
ENST00000360256	18
ENST00000406902	35
ENST00000331495	5
ENST00000262215	189
ENST00000265007	2
ENST00000344051	28
ENST00000361756	44
ENST00000453326	0
ENST00000498729	459
ENST00000317449	0
ENST00000219919	0
ENST00000262290	0
ENST00000308982	190
ENST00000360031	112
ENST00000341750	0
ENST00000405109	0
ENST00000539943	0
ENST00000219406	1
ENST00000428149	31
ENST00000371920	0
ENST00000583866	0
ENST00000287844	532
ENST00000298310	242
ENST00000331366	195
ENST00000303795	5
ENST00000350881	3
ENST00000377669	25
ENST00000456793	101
ENST00000382483	1
ENST00000528954	3
ENST00000401959	674
ENST00000371933	71
ENST00000403716	178
ENST00000550418	0
ENST00000265107	250
ENST00000374051	1
ENST00000258301	87
ENST00000584031	5
ENST00000255226	0
ENST00000245185	56
ENST00000352451	0
ENST00000401095	0
ENST00000397537	0
ENST00000538183	519
ENST00000265840	21
ENST00000539798	0
ENST00000417171	0
ENST00000296733	0
ENST00000327247	78
ENST00000537690	0
ENST00000621946	0
ENST00000268719	58
ENST00000359237	95
ENST00000372172	121
ENST00000373477	1235
ENST00000428216	196
ENST00000388820	2
ENST00000265069	933
ENST00000217289	22
ENST00000325630	0
ENST00000453495	106
ENST00000508789	62
ENST00000216200	1
ENST00000302475	114
ENST00000314852	508
ENST00000358005	67
ENST00000366935	120
ENST00000426950	0
ENST00000486180	0
ENST00000268661	0
ENST00000399017	127
ENST00000374011	46
ENST00000280358	0
ENST00000556742	17
ENST00000375654	0
ENST00000541819	131
ENST00000318631	14
ENST00000357654	346
ENST00000638101	11
ENST00000335621	0
ENST00000356454	29
ENST00000263372	2
ENST00000306984	196
ENST00000329357	0
ENST00000375371	0
ENST00000377154	0
ENST00000301522	2213
ENST00000367755	0
ENST00000506738	2
ENST00000261789	124
ENST00000354886	14
ENST00000369908	117
ENST00000329798	0
ENST00000254630	491
ENST00000368097	659
ENST00000430334	12
ENST00000309311	12085
ENST00000426972	285
ENST00000223208	149
ENST00000582809	27
ENST00000618881	0
ENST00000398761	333
ENST00000640991	0
ENST00000216373	38
ENST00000225916	283
ENST00000470056	549
ENST00000391854	7
ENST00000339948	0
ENST00000400809	122
ENST00000373019	764
ENST00000358763	2
ENST00000548065	282
ENST00000370602	1
ENST00000377950	1
ENST00000411528	0
ENST00000220507	24
ENST00000252542	344
ENST00000216124	26
ENST00000611388	0
ENST00000260988	0
ENST00000359546	2
ENST00000371419	199
ENST00000260227	0
ENST00000409886	0
ENST00000605791	0
ENST00000341495	0
ENST00000395812	646
ENST00000601313	180
ENST00000369813	0
ENST00000621189	61
ENST00000389887	13
ENST00000334534	27
ENST00000310396	2
ENST00000251607	138
ENST00000258229	14
ENST00000336564	92
ENST00000379562	173
ENST00000399537	236
ENST00000505139	28
ENST00000337910	58
ENST00000265970	248
ENST00000298292	101
ENST00000339374	183
ENST00000215531	0
ENST00000561882	0
ENST00000398484	55
ENST00000381657	67
ENST00000612753	73
ENST00000543010	0
ENST00000373337	87
ENST00000334889	0
ENST00000295266	0
ENST00000421176	48
ENST00000334047	11
ENST00000444681	0
ENST00000375592	131
ENST00000510175	17
ENST00000393750	0
ENST00000297205	43
ENST00000523111	560
ENST00000214869	95
ENST00000636099	0
ENST00000264187	739
ENST00000262795	15
ENST00000332690	0
ENST00000300900	1
ENST00000312175	448
ENST00000263904	81
ENST00000354287	1
ENST00000471867	573
ENST00000581619	1
ENST00000612278	0
ENST00000181383	0
ENST00000358780	23
ENST00000302251	12
ENST00000409085	53
ENST00000348513	209
ENST00000367975	297
ENST00000337331	59
ENST00000310397	1
ENST00000216297	1138
ENST00000303577	1329
ENST00000342245	33
ENST00000357702	235
ENST00000367969	0
ENST00000370748	1
ENST00000373381	3
ENST00000526538	0
ENST00000598581	0
ENST00000288087	18
ENST00000309668	0
ENST00000639673	0
ENST00000574882	16
ENST00000551568	17
ENST00000366794	5002
ENST00000261712	1461
ENST00000272452	2
ENST00000371648	630
ENST00000372851	36
ENST00000312292	0
ENST00000381558	0
ENST00000396033	814
ENST00000452305	7
ENST00000613397	84
ENST00000368125	0
ENST00000371263	0
ENST00000396077	69
ENST00000397940	0
ENST00000399982	376
ENST00000506868	0
ENST00000379205	57
ENST00000379834	405
ENST00000327720	0
ENST00000421177	26
ENST00000216489	71
ENST00000424834	43
ENST00000532917	0
ENST00000215530	2
ENST00000436072	1
ENST00000307650	42
ENST00000159087	16
ENST00000610404	0
ENST00000382554	66
ENST00000376747	210
ENST00000222120	36
ENST00000241052	237
ENST00000268912	0
ENST00000287721	0
ENST00000382492	0
ENST00000393132	47
ENST00000436063	353
ENST00000366952	0
ENST00000450049	0
ENST00000424383	1
ENST00000556278	18
ENST00000358794	1819
ENST00000377893	3
ENST00000451013	0
ENST00000344302	5
ENST00000297625	16
ENST00000293777	116
ENST00000400237	0
ENST00000558583	0
ENST00000161863	473
ENST00000297596	13
ENST00000305454	0
ENST00000368409	15
ENST00000369501	2
ENST00000319788	132
ENST00000263278	1
ENST00000370272	213
ENST00000283195	608
ENST00000373316	2084
ENST00000222598	50
ENST00000290130	333
ENST00000368141	0
ENST00000396389	6325
ENST00000253458	301
ENST00000481551	38
ENST00000449283	0
ENST00000398576	422
ENST00000262710	599
ENST00000312438	1
ENST00000398470	0
ENST00000338034	805
ENST00000629999	58
ENST00000243786	0
ENST00000373991	199
ENST00000379052	2
ENST00000402198	205
ENST00000325222	598
ENST00000329328	0
ENST00000330537	20
ENST00000265085	65
ENST00000240055	75
ENST00000615989	0
ENST00000378681	0
ENST00000451157	80
ENST00000322028	591
ENST00000393483	3
ENST00000368679	1
ENST00000304478	291
ENST00000359747	1
ENST00000274382	2
ENST00000357066	38
ENST00000395809	1
ENST00000615384	0
ENST00000392138	39
ENST00000316355	40
ENST00000310638	0
ENST00000302334	0
ENST00000260443	432
ENST00000398437	34
ENST00000361384	91
ENST00000272928	0
ENST00000374005	0
ENST00000543490	0
ENST00000313552	39
ENST00000613058	177
ENST00000446620	0
ENST00000253697	0
ENST00000318682	0
ENST00000374183	7
ENST00000547302	427
ENST00000264167	433
ENST00000366974	90
ENST00000372025	144
ENST00000279146	244
ENST00000264560	36
ENST00000398392	124
ENST00000622495	369
ENST00000324170	67
ENST00000396056	20
ENST00000317643	0
ENST00000221419	2235
ENST00000591247	0
ENST00000251645	0
ENST00000306494	0
ENST00000167588	0
ENST00000254579	3
ENST00000303130	0
ENST00000433436	452
ENST00000532498	2
ENST00000374810	13
ENST00000263266	0
ENST00000235090	663
ENST00000255499	66
ENST00000620307	0
ENST00000306024	205
ENST00000327928	0
ENST00000283141	21
ENST00000284165	109
ENST00000380069	0
ENST00000395601	42
ENST00000324464	133
ENST00000351989	88
ENST00000355653	542
ENST00000329399	576
ENST00000297203	0
ENST00000292301	0
ENST00000373652	3
ENST00000327554	0
ENST00000416284	0
ENST00000421369	22
ENST00000610540	9
ENST00000299308	1
ENST00000295201	1
ENST00000366647	354
ENST00000514682	0
ENST00000398868	11
ENST00000521420	472
ENST00000257863	8
ENST00000528052	0
ENST00000612565	1
ENST00000329402	0
ENST00000260526	97
ENST00000275560	0
ENST00000306072	1
ENST00000222674	0
ENST00000319551	36
ENST00000568114	0
ENST00000301190	0
ENST00000332503	29
ENST00000262384	88
ENST00000610660	0
ENST00000394266	158
ENST00000464506	153
ENST00000313213	0
ENST00000275162	1
ENST00000405002	5
ENST00000361539	2
ENST00000550165	270
ENST00000250863	0
ENST00000603302	482
ENST00000370206	1245
ENST00000257287	134
ENST00000619168	82
ENST00000627515	8
ENST00000509894	720
ENST00000367591	175
ENST00000368346	281
ENST00000372398	87
ENST00000343216	0
ENST00000283646	120
ENST00000367463	23
ENST00000301327	83
ENST00000278618	596
ENST00000538261	1
ENST00000377191	829
ENST00000329319	116
ENST00000016946	0
ENST00000564130	0
ENST00000616416	0
ENST00000372977	128
ENST00000272520	0
ENST00000296096	0
ENST00000581521	1
ENST00000623617	0
ENST00000400259	549
ENST00000358585	0
ENST00000253812	21
ENST00000217407	0
ENST00000366814	1
ENST00000369839	140
ENST00000355716	0
ENST00000377924	0
ENST00000420353	109
ENST00000290219	82
ENST00000372285	0
ENST00000393504	0
ENST00000396925	0
ENST00000541412	371
ENST00000335681	13
ENST00000593459	43
ENST00000620365	0
ENST00000395270	46
ENST00000368305	117
ENST00000373600	146
ENST00000374024	5
ENST00000361727	86
ENST00000318312	46
ENST00000377223	107
ENST00000269397	137
ENST00000376980	217
ENST00000366475	0
ENST00000257861	0
ENST00000305869	0
ENST00000323816	10
ENST00000336577	0
ENST00000396751	171
ENST00000357033	34
ENST00000261383	0
ENST00000369689	17
ENST00000397121	2
ENST00000381192	41
ENST00000011619	266
ENST00000319653	60
ENST00000287474	54
ENST00000287380	119
ENST00000374206	0
ENST00000222219	197
ENST00000542554	22
ENST00000263726	36
ENST00000311585	0
ENST00000263800	1
ENST00000327790	0
ENST00000425202	11
ENST00000305768	134
ENST00000317749	0
ENST00000244293	0
ENST00000339594	765
ENST00000618853	0
ENST00000366769	194
ENST00000264645	302
ENST00000355689	31
ENST00000537309	0
ENST00000373710	24
ENST00000589222	145
ENST00000319017	48
ENST00000338343	66
ENST00000274507	0
ENST00000378832	0
ENST00000229395	83
ENST00000624031	0
ENST00000567927	0
ENST00000399921	169
ENST00000361523	141
ENST00000256062	58
ENST00000371328	0
ENST00000374294	2
ENST00000421673	0
ENST00000265634	43
ENST00000368059	0
ENST00000455756	0
ENST00000273550	64
ENST00000216714	661
ENST00000220003	470
ENST00000314332	2062
ENST00000269878	0
ENST00000287727	102
ENST00000392876	94
ENST00000619757	1
ENST00000253754	2
ENST00000259008	273
ENST00000367660	220
ENST00000553458	180
ENST00000588831	29
ENST00000276173	0
ENST00000616122	1174
ENST00000288723	29
ENST00000190165	38
ENST00000391858	145
ENST00000302514	0
ENST00000264080	84
ENST00000503143	0
ENST00000381568	1
ENST00000392067	37
ENST00000368984	22
ENST00000529806	29
ENST00000311128	167
ENST00000615433	0
ENST00000305798	34
ENST00000309558	47
ENST00000431002	85
ENST00000318037	74
ENST00000416904	67
ENST00000397033	128
ENST00000333628	73
ENST00000220420	0
ENST00000286364	50
ENST00000357039	37
ENST00000309166	9
ENST00000339355	0
ENST00000415430	0
ENST00000478300	0
ENST00000416383	0
ENST00000537841	138
ENST00000611551	11
ENST00000339399	735
ENST00000416899	0
ENST00000311956	161
ENST00000527879	0
ENST00000504123	50
ENST00000368457	62
ENST00000443617	216
ENST00000301788	509
ENST00000306910	46
ENST00000378364	720
ENST00000596498	0
ENST00000520727	50
ENST00000305738	0
ENST00000377873	15
ENST00000526929	0
ENST00000372504	56
ENST00000263277	0
ENST00000264499	221
ENST00000346234	70
ENST00000249377	15
ENST00000397732	32
ENST00000261749	247
ENST00000461554	18
ENST00000199706	512
ENST00000370345	9
ENST00000391338	1
ENST00000444303	1
ENST00000449996	5
ENST00000454783	0
ENST00000555835	15
ENST00000342228	56
ENST00000382518	591
ENST00000240189	0
ENST00000265260	212
ENST00000307471	22
ENST00000370033	164
ENST00000377136	0
ENST00000296130	0
ENST00000394588	11
ENST00000530311	0
ENST00000544824	0
ENST00000378858	0
ENST00000626395	44
ENST00000312233	4
ENST00000375535	29
ENST00000539839	2
ENST00000265333	508
ENST00000275198	0
ENST00000357635	34
ENST00000373833	593
ENST00000233190	656
ENST00000298854	0
ENST00000382707	0
ENST00000374213	0
ENST00000522161	0
ENST00000251166	133
ENST00000262879	189
ENST00000314567	12
ENST00000342922	161
ENST00000247182	176
ENST00000398823	24
ENST00000398246	133
ENST00000571025	71
ENST00000327300	1882
ENST00000481065	0
ENST00000372731	703
ENST00000343823	240
ENST00000457714	13
ENST00000289753	6
ENST00000416283	116
ENST00000318357	1
ENST00000537373	27
ENST00000406818	35
ENST00000503640	0
ENST00000320285	83
ENST00000409202	0
ENST00000434248	54
ENST00000216392	738
ENST00000558152	0
ENST00000589881	95
ENST00000476287	217
ENST00000336576	14
ENST00000369816	236
ENST00000293695	2
ENST00000254759	212
ENST00000399002	2
ENST00000379119	140
ENST00000614055	0
ENST00000619810	114
ENST00000392557	102
ENST00000338682	6
ENST00000357596	38
ENST00000535842	1
ENST00000305949	75
ENST00000395473	0
ENST00000368847	47
ENST00000427980	15
ENST00000378186	0
ENST00000310926	7
ENST00000311403	46
ENST00000258104	3
ENST00000366565	28
ENST00000324225	39
ENST00000299824	3
ENST00000357348	284
ENST00000450849	0
ENST00000328703	222
ENST00000598398	0
ENST00000252250	0
ENST00000361377	125
ENST00000254958	126
ENST00000284486	1
ENST00000334025	0
ENST00000369085	328
ENST00000193322	162
ENST00000242140	22
ENST00000369923	810
ENST00000456315	192
ENST00000576479	185
ENST00000394275	326
ENST00000302957	0
ENST00000614616	684
ENST00000258042	0
ENST00000301295	0
ENST00000637569	12
ENST00000438926	0
ENST00000371756	103
ENST00000421593	0
ENST00000261867	14
ENST00000441560	33
ENST00000611444	0
ENST00000238616	291
ENST00000262866	0
ENST00000296600	0
ENST00000367021	2
ENST00000369162	528
ENST00000330560	379
ENST00000273920	176
ENST00000354449	131
ENST00000374343	191
ENST00000435145	0
ENST00000295131	0
ENST00000218340	121
ENST00000356628	25
ENST00000329474	125
ENST00000534989	480
ENST00000423007	227
ENST00000320743	175
ENST00000340446	0
ENST00000359875	30
ENST00000361367	503
ENST00000446533	17
ENST00000218104	7
ENST00000300853	162
ENST00000228438	1
ENST00000359878	13
ENST00000389413	3
ENST00000614486	917
ENST00000259392	9
ENST00000442396	47
ENST00000373766	41
ENST00000215754	4090
ENST00000273158	50
ENST00000354506	42
ENST00000278060	2
ENST00000308521	23
ENST00000372389	282
ENST00000308197	60
ENST00000209728	576
ENST00000292782	115
ENST00000378026	511
ENST00000358227	249
ENST00000312184	304
ENST00000537262	36
ENST00000330263	423
ENST00000424301	2
ENST00000618099	93
ENST00000618562	10
ENST00000382020	505
ENST00000580018	265
ENST00000561028	2
ENST00000638137	0
ENST00000268389	0
ENST00000262093	250
ENST00000541515	1321
ENST00000569430	66
ENST00000396147	0
ENST00000392027	4
ENST00000398136	626
ENST00000382349	1
ENST00000377413	0
ENST00000317697	138
ENST00000400004	0
ENST00000398733	386
ENST00000367963	304
ENST00000305943	526
ENST00000374114	850
ENST00000314970	64
ENST00000263347	123
ENST00000320876	577
ENST00000449549	0
ENST00000368821	2
ENST00000333003	149
ENST00000393946	3
ENST00000269593	0
ENST00000355585	67
ENST00000435732	0
ENST00000533601	4
ENST00000617388	8
ENST00000245323	240
ENST00000578812	154
ENST00000244533	94
ENST00000295851	156
ENST00000321407	75
ENST00000383314	207
ENST00000303434	225
ENST00000445522	0
ENST00000315368	201
ENST00000375454	0
ENST00000442102	66
ENST00000379597	7
ENST00000426508	82
ENST00000611880	2
ENST00000295958	8
ENST00000607124	4554
ENST00000639810	1
ENST00000409558	35
ENST00000311638	33
ENST00000433477	13
ENST00000378404	0
ENST00000374155	0
ENST00000245457	1
ENST00000344575	14
ENST00000476257	0
ENST00000590071	4
ENST00000508812	38
ENST00000267205	2
ENST00000204961	99
ENST00000335080	20
ENST00000382120	0
ENST00000307161	3
ENST00000594768	0
ENST00000451435	0
ENST00000563027	0
ENST00000380659	0
ENST00000609117	9
ENST00000321037	100
ENST00000254730	89
ENST00000289104	5
ENST00000331457	495
ENST00000205214	65
ENST00000256319	81
ENST00000272638	356
ENST00000232496	36
ENST00000634670	0
ENST00000541421	0
ENST00000296238	1
ENST00000292432	0
ENST00000439308	81
ENST00000399481	17
ENST00000507489	167
ENST00000622422	0
ENST00000310914	0
ENST00000390690	0
ENST00000500337	42
ENST00000223029	616
ENST00000542664	0
ENST00000203629	0
ENST00000372027	0
ENST00000370196	89
ENST00000407242	0
ENST00000264249	57
ENST00000603798	13
ENST00000400588	0
ENST00000232888	136
ENST00000371626	303
ENST00000535149	1572
ENST00000370521	548
ENST00000551806	309
ENST00000361671	285
ENST00000573521	21
ENST00000037502	0
ENST00000296350	31
ENST00000331437	0
ENST00000444264	0
ENST00000352241	13
ENST00000367145	15
ENST00000295006	609
ENST00000360141	0
ENST00000373666	0
ENST00000321322	0
ENST00000251047	837
ENST00000600932	501
ENST00000621503	0
ENST00000328024	296
ENST00000270590	0
ENST00000292779	1
ENST00000274242	2866
ENST00000302101	0
ENST00000373715	1318
ENST00000398530	0
ENST00000342981	3358
ENST00000377494	2
ENST00000399609	1
ENST00000504595	0
ENST00000588751	0
ENST00000620492	0
ENST00000340160	7
ENST00000324439	88
ENST00000337019	1
ENST00000544484	1429
ENST00000274520	0
ENST00000262753	0
ENST00000337526	513
ENST00000244043	0
ENST00000310624	0
ENST00000293894	8
ENST00000242465	1
ENST00000287899	8
ENST00000295759	7
ENST00000253794	351
ENST00000318911	819
ENST00000360418	0
ENST00000530641	7
ENST00000633875	0
ENST00000261681	97
ENST00000005178	30
ENST00000221476	0
ENST00000558402	85
ENST00000304355	0
ENST00000452533	735
ENST00000206423	5
ENST00000217086	0
ENST00000239461	14
ENST00000247883	0
ENST00000327668	62
ENST00000377038	239
ENST00000340465	0
ENST00000379170	93
ENST00000514853	0
ENST00000546530	11
ENST00000400419	0
ENST00000268483	66
ENST00000615105	0
ENST00000319363	48
ENST00000399562	37
ENST00000493678	1674
ENST00000248948	2
ENST00000308700	0
ENST00000297540	224
ENST00000356708	1489
ENST00000367739	227
ENST00000376560	157
ENST00000273064	204
ENST00000585696	118
ENST00000394001	0
ENST00000370631	110
ENST00000261652	0
ENST00000268261	89
ENST00000370654	552
ENST00000343526	361
ENST00000255390	489
ENST00000398682	0
ENST00000190611	107
ENST00000359874	0
ENST00000395631	277
ENST00000373825	1343
ENST00000297848	265
ENST00000381042	0
ENST00000427805	8
ENST00000380198	194
ENST00000397748	0
ENST00000376156	444
ENST00000270279	0
ENST00000330377	0
ENST00000613958	6
ENST00000305510	120
ENST00000351698	248
ENST00000373359	0
ENST00000330258	32
ENST00000383329	605
ENST00000533028	102
ENST00000291442	133
ENST00000314641	65
ENST00000325643	0
ENST00000618862	20
ENST00000256362	0
ENST00000426726	2
ENST00000455799	5
ENST00000329468	0
ENST00000371068	60
ENST00000342679	142
ENST00000306749	5942
ENST00000323301	47
ENST00000328070	25
ENST00000504169	120
ENST00000367242	3
ENST00000283206	42
ENST00000321442	869
ENST00000380728	118
ENST00000340748	1720
ENST00000375094	49
ENST00000618534	71
ENST00000421388	0
ENST00000252744	178
ENST00000639756	0
ENST00000262461	534
ENST00000323786	220
ENST00000328278	0
ENST00000378380	21
ENST00000259806	103
ENST00000357618	3
ENST00000482352	319
ENST00000332043	0
ENST00000343010	0
ENST00000366787	0
ENST00000302040	0
ENST00000356887	0
ENST00000289921	62
ENST00000370641	183
ENST00000220853	233
ENST00000379959	0
ENST00000408895	0
ENST00000217740	31
ENST00000239450	1
ENST00000243673	1
ENST00000264741	9
ENST00000298492	197
ENST00000366688	0
ENST00000377801	0
ENST00000622513	110
ENST00000258796	143
ENST00000358241	0
ENST00000563630	214
ENST00000624552	0
ENST00000249066	75
ENST00000230173	79
ENST00000239666	162
ENST00000302581	0
ENST00000545712	135
ENST00000276585	247
ENST00000340811	186
ENST00000334346	0
ENST00000533115	141
ENST00000372343	110
ENST00000361605	92
ENST00000440961	0
ENST00000547378	2
ENST00000368144	0
ENST00000439576	1
ENST00000614944	62
ENST00000559089	0
ENST00000412368	47
ENST00000303202	0
ENST00000325656	0
ENST00000454498	0
ENST00000533050	75
ENST00000376327	653
ENST00000306177	84
ENST00000295213	7
ENST00000371122	475
ENST00000357666	13
ENST00000340750	0
ENST00000454677	0
ENST00000510882	0
ENST00000500968	3
ENST00000371431	0
ENST00000302641	1
ENST00000360311	0
ENST00000408899	0
ENST00000437826	323
ENST00000388768	76
ENST00000368932	283
ENST00000604952	0
ENST00000295987	0
ENST00000216274	0
ENST00000309863	236
ENST00000296877	1
ENST00000617146	12
ENST00000343939	2
ENST00000525071	141
ENST00000320033	31
ENST00000619929	38
ENST00000256015	195
ENST00000397512	18
ENST00000259362	0
ENST00000530162	0
ENST00000227349	10
ENST00000354371	179
ENST00000216027	69
ENST00000306085	26
ENST00000360700	3525
ENST00000296812	36
ENST00000327681	53
ENST00000360772	14
ENST00000372336	18
