transcript	counts
ENST00000402412	13
ENST00000618518	3
ENST00000231198	22
ENST00000378069	0
ENST00000354618	73
ENST00000627109	141
ENST00000637645	0
ENST00000300175	0
ENST00000361335	279
ENST00000243314	0
ENST00000406877	13
ENST00000424970	11
ENST00000367996	0
ENST00000316939	230
ENST00000521654	1
ENST00000377577	61
ENST00000369792	0
ENST00000449802	4
ENST00000600293	0
ENST00000256413	4
ENST00000324348	0
ENST00000355710	1
ENST00000268919	0
ENST00000562787	19
ENST00000608933	3
ENST00000378397	0
ENST00000618722	0
ENST00000199814	117
ENST00000406451	1
ENST00000223369	12
ENST00000261250	13
ENST00000322641	0
ENST00000355705	0
ENST00000606162	7
ENST00000339364	0
ENST00000329434	0
ENST00000307503	0
ENST00000394283	0
ENST00000612814	10
ENST00000621112	0
ENST00000321582	1
ENST00000280706	0
ENST00000377716	0
ENST00000434815	0
ENST00000263549	4
ENST00000313033	0
ENST00000396965	2
ENST00000532205	3
ENST00000332582	0
ENST00000324787	43
ENST00000413767	0
ENST00000260402	0
ENST00000331456	10
ENST00000532870	0
ENST00000367658	7
ENST00000342374	21
ENST00000593756	0
ENST00000377636	3
ENST00000309154	0
ENST00000376974	0
ENST00000427587	3
ENST00000545871	14
ENST00000316737	0
ENST00000328504	0
ENST00000434551	0
ENST00000263708	0
ENST00000039007	0
ENST00000493196	6
ENST00000287647	59
ENST00000370228	2
ENST00000304218	3022
ENST00000382622	0
ENST00000402551	93
ENST00000375527	11
ENST00000447110	0
ENST00000377733	6
ENST00000348831	1
ENST00000360256	2
ENST00000406902	5
ENST00000331495	0
ENST00000262215	13
ENST00000265007	0
ENST00000344051	2
ENST00000361756	5
ENST00000453326	0
ENST00000498729	23
ENST00000317449	0
ENST00000219919	0
ENST00000262290	0
ENST00000308982	22
ENST00000360031	7
ENST00000341750	0
ENST00000405109	0
ENST00000539943	0
ENST00000219406	0
ENST00000428149	3
ENST00000371920	0
ENST00000583866	0
ENST00000287844	83
ENST00000298310	52
ENST00000331366	36
ENST00000303795	1
ENST00000350881	1
ENST00000377669	0
ENST00000456793	25
ENST00000382483	0
ENST00000528954	2
ENST00000401959	80
ENST00000371933	3
ENST00000403716	18
ENST00000550418	0
ENST00000265107	47
ENST00000374051	0
ENST00000258301	10
ENST00000584031	2
ENST00000255226	0
ENST00000245185	13
ENST00000352451	0
ENST00000401095	0
ENST00000397537	0
ENST00000538183	78
ENST00000265840	4
ENST00000539798	0
ENST00000417171	0
ENST00000296733	0
ENST00000327247	7
ENST00000537690	0
ENST00000621946	0
ENST00000268719	11
ENST00000359237	2
ENST00000372172	29
ENST00000373477	109
ENST00000428216	27
ENST00000388820	1
ENST00000265069	95
ENST00000217289	2
ENST00000325630	0
ENST00000453495	4
ENST00000508789	7
ENST00000216200	0
ENST00000302475	9
ENST00000314852	113
ENST00000358005	4
ENST00000366935	8
ENST00000426950	0
ENST00000486180	0
ENST00000268661	0
ENST00000399017	15
ENST00000374011	1
ENST00000280358	0
ENST00000556742	5
ENST00000375654	0
ENST00000541819	5
ENST00000318631	5
ENST00000357654	48
ENST00000638101	3
ENST00000335621	0
ENST00000356454	4
ENST00000263372	0
ENST00000306984	28
ENST00000329357	0
ENST00000375371	0
ENST00000377154	0
ENST00000301522	519
ENST00000367755	0
ENST00000506738	0
ENST00000261789	11
ENST00000354886	0
ENST00000369908	23
ENST00000329798	0
ENST00000254630	138
ENST00000368097	100
ENST00000430334	1
ENST00000309311	1547
ENST00000426972	19
ENST00000223208	3
ENST00000582809	1
ENST00000618881	0
ENST00000398761	24
ENST00000640991	0
ENST00000216373	2
ENST00000225916	56
ENST00000470056	31
ENST00000391854	1
ENST00000339948	0
ENST00000400809	53
ENST00000373019	29
ENST00000358763	0
ENST00000548065	15
ENST00000370602	0
ENST00000377950	0
ENST00000411528	0
ENST00000220507	6
ENST00000252542	26
ENST00000216124	3
ENST00000611388	0
ENST00000260988	0
ENST00000359546	0
ENST00000371419	52
ENST00000260227	0
ENST00000409886	0
ENST00000605791	0
ENST00000341495	0
ENST00000395812	63
ENST00000601313	45
ENST00000369813	0
ENST00000621189	4
ENST00000389887	0
ENST00000334534	4
ENST00000310396	0
ENST00000251607	19
ENST00000258229	2
ENST00000336564	19
ENST00000379562	38
ENST00000399537	6
ENST00000505139	3
ENST00000337910	1
ENST00000265970	8
ENST00000298292	9
ENST00000339374	25
ENST00000215531	0
ENST00000561882	0
ENST00000398484	0
ENST00000381657	11
ENST00000612753	1
ENST00000543010	0
ENST00000373337	13
ENST00000334889	0
ENST00000295266	0
ENST00000421176	10
ENST00000334047	3
ENST00000444681	0
ENST00000375592	5
ENST00000510175	0
ENST00000393750	0
ENST00000297205	2
ENST00000523111	66
ENST00000214869	21
ENST00000636099	0
ENST00000264187	64
ENST00000262795	4
ENST00000332690	0
ENST00000300900	0
ENST00000312175	15
ENST00000263904	11
ENST00000354287	0
ENST00000471867	68
ENST00000581619	0
ENST00000612278	0
ENST00000181383	0
ENST00000358780	1
ENST00000302251	1
ENST00000409085	6
ENST00000348513	15
ENST00000367975	28
ENST00000337331	21
ENST00000310397	0
ENST00000216297	87
ENST00000303577	151
ENST00000342245	1
ENST00000357702	15
ENST00000367969	0
ENST00000370748	0
ENST00000373381	0
ENST00000526538	0
ENST00000598581	0
ENST00000288087	6
ENST00000309668	0
ENST00000639673	0
ENST00000574882	0
ENST00000551568	4
ENST00000366794	258
ENST00000261712	109
ENST00000272452	0
ENST00000371648	159
ENST00000372851	8
ENST00000312292	0
ENST00000381558	0
ENST00000396033	91
ENST00000452305	0
ENST00000613397	2
ENST00000368125	0
ENST00000371263	0
ENST00000396077	2
ENST00000397940	0
ENST00000399982	16
ENST00000506868	0
ENST00000379205	9
ENST00000379834	69
ENST00000327720	0
ENST00000421177	2
ENST00000216489	11
ENST00000424834	1
ENST00000532917	0
ENST00000215530	0
ENST00000436072	1
ENST00000307650	5
ENST00000159087	3
ENST00000610404	0
ENST00000382554	8
ENST00000376747	20
ENST00000222120	1
ENST00000241052	30
ENST00000268912	0
ENST00000287721	0
ENST00000382492	0
ENST00000393132	4
ENST00000436063	88
ENST00000366952	0
ENST00000450049	0
ENST00000424383	0
ENST00000556278	2
ENST00000358794	112
ENST00000377893	0
ENST00000451013	0
ENST00000344302	1
ENST00000297625	2
ENST00000293777	20
ENST00000400237	0
ENST00000558583	0
ENST00000161863	70
ENST00000297596	0
ENST00000305454	0
ENST00000368409	6
ENST00000369501	0
ENST00000319788	17
ENST00000263278	0
ENST00000370272	12
ENST00000283195	138
ENST00000373316	315
ENST00000222598	4
ENST00000290130	59
ENST00000368141	0
ENST00000396389	367
ENST00000253458	36
ENST00000481551	8
ENST00000449283	0
ENST00000398576	41
ENST00000262710	113
ENST00000312438	0
ENST00000398470	0
ENST00000338034	119
ENST00000629999	15
ENST00000243786	0
ENST00000373991	6
ENST00000379052	0
ENST00000402198	16
ENST00000325222	8
ENST00000329328	0
ENST00000330537	2
ENST00000265085	1
ENST00000240055	4
ENST00000615989	0
ENST00000378681	0
ENST00000451157	1
ENST00000322028	251
ENST00000393483	0
ENST00000368679	0
ENST00000304478	42
ENST00000359747	0
ENST00000274382	0
ENST00000357066	0
ENST00000395809	0
ENST00000615384	0
ENST00000392138	4
ENST00000316355	2
ENST00000310638	0
ENST00000302334	0
ENST00000260443	119
ENST00000398437	4
ENST00000361384	4
ENST00000272928	0
ENST00000374005	0
ENST00000543490	0
ENST00000313552	15
ENST00000613058	32
ENST00000446620	0
ENST00000253697	0
ENST00000318682	0
ENST00000374183	0
ENST00000547302	78
ENST00000264167	87
ENST00000366974	17
ENST00000372025	24
ENST00000279146	18
ENST00000264560	10
ENST00000398392	7
ENST00000622495	100
ENST00000324170	32
ENST00000396056	1
ENST00000317643	0
ENST00000221419	169
ENST00000591247	0
ENST00000251645	0
ENST00000306494	0
ENST00000167588	0
ENST00000254579	0
ENST00000303130	0
ENST00000433436	93
ENST00000532498	1
ENST00000374810	3
ENST00000263266	0
ENST00000235090	22
ENST00000255499	5
ENST00000620307	0
ENST00000306024	51
ENST00000327928	0
ENST00000283141	11
ENST00000284165	9
ENST00000380069	0
ENST00000395601	1
ENST00000324464	17
ENST00000351989	14
ENST00000355653	63
ENST00000329399	192
ENST00000297203	0
ENST00000292301	0
ENST00000373652	0
ENST00000327554	0
ENST00000416284	0
ENST00000421369	1
ENST00000610540	0
ENST00000299308	0
ENST00000295201	0
ENST00000366647	14
ENST00000514682	0
ENST00000398868	2
ENST00000521420	39
ENST00000257863	0
ENST00000528052	0
ENST00000612565	0
ENST00000329402	0
ENST00000260526	9
ENST00000275560	0
ENST00000306072	1
ENST00000222674	0
ENST00000319551	3
ENST00000568114	0
ENST00000301190	0
ENST00000332503	6
ENST00000262384	4
ENST00000610660	0
ENST00000394266	32
ENST00000464506	2
ENST00000313213	1
ENST00000275162	0
ENST00000405002	0
ENST00000361539	0
ENST00000550165	26
ENST00000250863	0
ENST00000603302	166
ENST00000370206	20
ENST00000257287	5
ENST00000619168	3
ENST00000627515	3
ENST00000509894	86
ENST00000367591	12
ENST00000368346	14
ENST00000372398	35
ENST00000343216	0
ENST00000283646	20
ENST00000367463	2
ENST00000301327	7
ENST00000278618	92
ENST00000538261	0
ENST00000377191	202
ENST00000329319	21
ENST00000016946	0
ENST00000564130	0
ENST00000616416	0
ENST00000372977	23
ENST00000272520	0
ENST00000296096	0
ENST00000581521	1
ENST00000623617	0
ENST00000400259	45
ENST00000358585	0
ENST00000253812	2
ENST00000217407	0
ENST00000366814	0
ENST00000369839	18
ENST00000355716	0
ENST00000377924	0
ENST00000420353	2
ENST00000290219	18
ENST00000372285	0
ENST00000393504	0
ENST00000396925	0
ENST00000541412	21
ENST00000335681	2
ENST00000593459	13
ENST00000620365	0
ENST00000395270	8
ENST00000368305	23
ENST00000373600	15
ENST00000374024	0
ENST00000361727	6
ENST00000318312	10
ENST00000377223	3
ENST00000269397	8
ENST00000376980	27
ENST00000366475	0
ENST00000257861	0
ENST00000305869	0
ENST00000323816	0
ENST00000336577	1
ENST00000396751	18
ENST00000357033	4
ENST00000261383	0
ENST00000369689	1
ENST00000397121	0
ENST00000381192	10
ENST00000011619	11
ENST00000319653	9
ENST00000287474	7
ENST00000287380	19
ENST00000374206	0
ENST00000222219	42
ENST00000542554	0
ENST00000263726	1
ENST00000311585	0
ENST00000263800	1
ENST00000327790	0
ENST00000425202	1
ENST00000305768	22
ENST00000317749	0
ENST00000244293	0
ENST00000339594	81
ENST00000618853	0
ENST00000366769	5
ENST00000264645	76
ENST00000355689	7
ENST00000537309	0
ENST00000373710	1
ENST00000589222	9
ENST00000319017	2
ENST00000338343	1
ENST00000274507	0
ENST00000378832	0
ENST00000229395	4
ENST00000624031	0
ENST00000567927	0
ENST00000399921	19
ENST00000361523	7
ENST00000256062	4
ENST00000371328	0
ENST00000374294	0
ENST00000421673	0
ENST00000265634	2
ENST00000368059	0
ENST00000455756	0
ENST00000273550	0
ENST00000216714	27
ENST00000220003	12
ENST00000314332	494
ENST00000269878	0
ENST00000287727	1
ENST00000392876	23
ENST00000619757	0
ENST00000253754	0
ENST00000259008	11
ENST00000367660	23
ENST00000553458	21
ENST00000588831	1
ENST00000276173	0
ENST00000616122	50
ENST00000288723	7
ENST00000190165	1
ENST00000391858	17
ENST00000302514	0
ENST00000264080	12
ENST00000503143	0
ENST00000381568	0
ENST00000392067	1
ENST00000368984	5
ENST00000529806	3
ENST00000311128	25
ENST00000615433	0
ENST00000305798	0
ENST00000309558	9
ENST00000431002	7
ENST00000318037	1
ENST00000416904	4
ENST00000397033	14
ENST00000333628	9
ENST00000220420	0
ENST00000286364	11
ENST00000357039	1
ENST00000309166	0
ENST00000339355	0
ENST00000415430	0
ENST00000478300	0
ENST00000416383	0
ENST00000537841	9
ENST00000611551	1
ENST00000339399	39
ENST00000416899	0
ENST00000311956	7
ENST00000527879	0
ENST00000504123	4
ENST00000368457	6
ENST00000443617	34
ENST00000301788	63
ENST00000306910	4
ENST00000378364	167
ENST00000596498	0
ENST00000520727	4
ENST00000305738	0
ENST00000377873	1
ENST00000526929	0
ENST00000372504	1
ENST00000263277	0
ENST00000264499	14
ENST00000346234	4
ENST00000249377	1
ENST00000397732	1
ENST00000261749	14
ENST00000461554	1
ENST00000199706	117
ENST00000370345	2
ENST00000391338	0
ENST00000444303	0
ENST00000449996	1
ENST00000454783	0
ENST00000555835	2
ENST00000342228	1
ENST00000382518	65
ENST00000240189	0
ENST00000265260	23
ENST00000307471	0
ENST00000370033	12
ENST00000377136	0
ENST00000296130	0
ENST00000394588	3
ENST00000530311	0
ENST00000544824	0
ENST00000378858	0
ENST00000626395	4
ENST00000312233	0
ENST00000375535	3
ENST00000539839	0
ENST00000265333	90
ENST00000275198	0
ENST00000357635	13
ENST00000373833	119
ENST00000233190	50
ENST00000298854	0
ENST00000382707	0
ENST00000374213	0
ENST00000522161	0
ENST00000251166	27
ENST00000262879	9
ENST00000314567	3
ENST00000342922	6
ENST00000247182	13
ENST00000398823	5
ENST00000398246	21
ENST00000571025	8
ENST00000327300	637
ENST00000481065	0
ENST00000372731	56
ENST00000343823	18
ENST00000457714	0
ENST00000289753	0
ENST00000416283	5
ENST00000318357	0
ENST00000537373	4
ENST00000406818	1
ENST00000503640	0
ENST00000320285	3
ENST00000409202	0
ENST00000434248	7
ENST00000216392	186
ENST00000558152	0
ENST00000589881	21
ENST00000476287	25
ENST00000336576	0
ENST00000369816	14
ENST00000293695	0
ENST00000254759	19
ENST00000399002	0
ENST00000379119	16
ENST00000614055	0
ENST00000619810	6
ENST00000392557	5
ENST00000338682	0
ENST00000357596	10
ENST00000535842	0
ENST00000305949	13
ENST00000395473	0
ENST00000368847	0
ENST00000427980	0
ENST00000378186	0
ENST00000310926	1
ENST00000311403	1
ENST00000258104	0
ENST00000366565	0
ENST00000324225	1
ENST00000299824	0
ENST00000357348	47
ENST00000450849	0
ENST00000328703	30
ENST00000598398	0
ENST00000252250	0
ENST00000361377	54
ENST00000254958	2
ENST00000284486	0
ENST00000334025	0
ENST00000369085	30
ENST00000193322	12
ENST00000242140	0
ENST00000369923	100
ENST00000456315	28
ENST00000576479	12
ENST00000394275	46
ENST00000302957	0
ENST00000614616	20
ENST00000258042	0
ENST00000301295	0
ENST00000637569	2
ENST00000438926	0
ENST00000371756	13
ENST00000421593	0
ENST00000261867	0
ENST00000441560	3
ENST00000611444	0
ENST00000238616	32
ENST00000262866	0
ENST00000296600	0
ENST00000367021	0
ENST00000369162	20
ENST00000330560	7
ENST00000273920	25
ENST00000354449	15
ENST00000374343	7
ENST00000435145	0
ENST00000295131	1
ENST00000218340	12
ENST00000356628	1
ENST00000329474	2
ENST00000534989	20
ENST00000423007	13
ENST00000320743	13
ENST00000340446	0
ENST00000359875	6
ENST00000361367	19
ENST00000446533	2
ENST00000218104	0
ENST00000300853	16
ENST00000228438	0
ENST00000359878	1
ENST00000389413	0
ENST00000614486	133
ENST00000259392	0
ENST00000442396	7
ENST00000373766	8
ENST00000215754	1149
ENST00000273158	4
ENST00000354506	6
ENST00000278060	0
ENST00000308521	0
ENST00000372389	25
ENST00000308197	1
ENST00000209728	11
ENST00000292782	6
ENST00000378026	87
ENST00000358227	20
ENST00000312184	82
ENST00000537262	14
ENST00000330263	80
ENST00000424301	0
ENST00000618099	3
ENST00000618562	0
ENST00000382020	42
ENST00000580018	18
ENST00000561028	0
ENST00000638137	0
ENST00000268389	0
ENST00000262093	33
ENST00000541515	70
ENST00000569430	3
ENST00000396147	0
ENST00000392027	0
ENST00000398136	28
ENST00000382349	0
ENST00000377413	0
ENST00000317697	7
ENST00000400004	0
ENST00000398733	14
ENST00000367963	51
ENST00000305943	116
ENST00000374114	87
ENST00000314970	0
ENST00000263347	29
ENST00000320876	21
ENST00000449549	0
ENST00000368821	0
ENST00000333003	8
ENST00000393946	2
ENST00000269593	0
ENST00000355585	10
ENST00000435732	0
ENST00000533601	0
ENST00000617388	0
ENST00000245323	4
ENST00000578812	26
ENST00000244533	17
ENST00000295851	15
ENST00000321407	5
ENST00000383314	40
ENST00000303434	24
ENST00000445522	0
ENST00000315368	26
ENST00000375454	0
ENST00000442102	20
ENST00000379597	2
ENST00000426508	9
ENST00000611880	3
ENST00000295958	0
ENST00000607124	854
ENST00000639810	0
ENST00000409558	4
ENST00000311638	9
ENST00000433477	3
ENST00000378404	0
ENST00000374155	0
ENST00000245457	0
ENST00000344575	4
ENST00000476257	0
ENST00000590071	2
ENST00000508812	0
ENST00000267205	2
ENST00000204961	0
ENST00000335080	1
ENST00000382120	0
ENST00000307161	0
ENST00000594768	0
ENST00000451435	0
ENST00000563027	0
ENST00000380659	0
ENST00000609117	0
ENST00000321037	7
ENST00000254730	23
ENST00000289104	1
ENST00000331457	50
ENST00000205214	2
ENST00000256319	6
ENST00000272638	26
ENST00000232496	8
ENST00000634670	0
ENST00000541421	0
ENST00000296238	0
ENST00000292432	0
ENST00000439308	10
ENST00000399481	1
ENST00000507489	32
ENST00000622422	0
ENST00000310914	0
ENST00000390690	0
ENST00000500337	2
ENST00000223029	72
ENST00000542664	0
ENST00000203629	0
ENST00000372027	0
ENST00000370196	5
ENST00000407242	0
ENST00000264249	2
ENST00000603798	3
ENST00000400588	0
ENST00000232888	40
ENST00000371626	35
ENST00000535149	44
ENST00000370521	23
ENST00000551806	115
ENST00000361671	15
ENST00000573521	1
ENST00000037502	0
ENST00000296350	3
ENST00000331437	1
ENST00000444264	0
ENST00000352241	1
ENST00000367145	0
ENST00000295006	74
ENST00000360141	0
ENST00000373666	0
ENST00000321322	0
ENST00000251047	186
ENST00000600932	64
ENST00000621503	0
ENST00000328024	74
ENST00000270590	0
ENST00000292779	0
ENST00000274242	580
ENST00000302101	0
ENST00000373715	47
ENST00000398530	0
ENST00000342981	283
ENST00000377494	0
ENST00000399609	0
ENST00000504595	0
ENST00000588751	0
ENST00000620492	0
ENST00000340160	0
ENST00000324439	9
ENST00000337019	1
ENST00000544484	52
ENST00000274520	0
ENST00000262753	0
ENST00000337526	41
ENST00000244043	0
ENST00000310624	0
ENST00000293894	1
ENST00000242465	0
ENST00000287899	1
ENST00000295759	0
ENST00000253794	59
ENST00000318911	131
ENST00000360418	0
ENST00000530641	0
ENST00000633875	0
ENST00000261681	4
ENST00000005178	3
ENST00000221476	0
ENST00000558402	7
ENST00000304355	0
ENST00000452533	82
ENST00000206423	2
ENST00000217086	0
ENST00000239461	3
ENST00000247883	0
ENST00000327668	7
ENST00000377038	26
ENST00000340465	0
ENST00000379170	19
ENST00000514853	0
ENST00000546530	0
ENST00000400419	0
ENST00000268483	0
ENST00000615105	0
ENST00000319363	2
ENST00000399562	18
ENST00000493678	163
ENST00000248948	1
ENST00000308700	0
ENST00000297540	39
ENST00000356708	590
ENST00000367739	21
ENST00000376560	46
ENST00000273064	30
ENST00000585696	21
ENST00000394001	0
ENST00000370631	18
ENST00000261652	0
ENST00000268261	22
ENST00000370654	73
ENST00000343526	21
ENST00000255390	75
ENST00000398682	0
ENST00000190611	4
ENST00000359874	0
ENST00000395631	19
ENST00000373825	142
ENST00000297848	3
ENST00000381042	0
ENST00000427805	10
ENST00000380198	37
ENST00000397748	0
ENST00000376156	131
ENST00000270279	0
ENST00000330377	0
ENST00000613958	1
ENST00000305510	15
ENST00000351698	56
ENST00000373359	0
ENST00000330258	1
ENST00000383329	81
ENST00000533028	4
ENST00000291442	32
ENST00000314641	3
ENST00000325643	0
ENST00000618862	2
ENST00000256362	0
ENST00000426726	0
ENST00000455799	0
ENST00000329468	0
ENST00000371068	8
ENST00000342679	24
ENST00000306749	533
ENST00000323301	1
ENST00000328070	0
ENST00000504169	13
ENST00000367242	2
ENST00000283206	7
ENST00000321442	40
ENST00000380728	7
ENST00000340748	387
ENST00000375094	7
ENST00000618534	1
ENST00000421388	0
ENST00000252744	74
ENST00000639756	0
ENST00000262461	23
ENST00000323786	40
ENST00000328278	0
ENST00000378380	0
ENST00000259806	2
ENST00000357618	0
ENST00000482352	125
ENST00000332043	0
ENST00000343010	0
ENST00000366787	0
ENST00000302040	0
ENST00000356887	0
ENST00000289921	14
ENST00000370641	54
ENST00000220853	18
ENST00000379959	0
ENST00000408895	0
ENST00000217740	3
ENST00000239450	0
ENST00000243673	1
ENST00000264741	2
ENST00000298492	55
ENST00000366688	0
ENST00000377801	0
ENST00000622513	10
ENST00000258796	9
ENST00000358241	0
ENST00000563630	41
ENST00000624552	0
ENST00000249066	3
ENST00000230173	5
ENST00000239666	10
ENST00000302581	0
ENST00000545712	29
ENST00000276585	29
ENST00000340811	27
ENST00000334346	0
ENST00000533115	8
ENST00000372343	5
ENST00000361605	38
ENST00000440961	0
ENST00000547378	2
ENST00000368144	0
ENST00000439576	0
ENST00000614944	15
ENST00000559089	0
ENST00000412368	9
ENST00000303202	0
ENST00000325656	0
ENST00000454498	0
ENST00000533050	3
ENST00000376327	57
ENST00000306177	8
ENST00000295213	0
ENST00000371122	21
ENST00000357666	2
ENST00000340750	0
ENST00000454677	0
ENST00000510882	0
ENST00000500968	0
ENST00000371431	0
ENST00000302641	0
ENST00000360311	0
ENST00000408899	0
ENST00000437826	41
ENST00000388768	21
ENST00000368932	100
ENST00000604952	0
ENST00000295987	0
ENST00000216274	0
ENST00000309863	38
ENST00000296877	0
ENST00000617146	2
ENST00000343939	3
ENST00000525071	4
ENST00000320033	4
ENST00000619929	3
ENST00000256015	1
ENST00000397512	5
ENST00000259362	0
ENST00000530162	0
ENST00000227349	3
ENST00000354371	36
ENST00000216027	21
ENST00000306085	1
ENST00000360700	120
ENST00000296812	9
ENST00000327681	22
ENST00000360772	1
ENST00000372336	3
ENST00000606911	17
ENST00000312994	8
ENST00000260762	47
ENST00000392741	0
