transcript	counts
ENST00000372396	21
ENST00000389658	3
ENST00000329805	0
ENST00000292475	398
ENST00000322349	26
ENST00000349394	30
ENST00000368223	0
ENST00000458170	0
ENST00000322310	41
ENST00000347667	2
ENST00000373025	0
ENST00000620364	4
ENST00000627543	2
ENST00000610511	0
ENST00000361357	2
ENST00000376659	1
ENST00000264731	0
ENST00000400286	0
ENST00000412554	0
ENST00000264027	43
ENST00000251303	0
ENST00000629685	13
ENST00000321762	0
ENST00000524765	2
ENST00000392562	223
ENST00000375662	3
ENST00000565468	3
ENST00000529844	0
ENST00000316824	13
ENST00000504543	0
ENST00000221494	82
ENST00000338222	27
ENST00000394015	0
ENST00000397902	0
ENST00000255476	9
ENST00000393931	22
ENST00000433083	0
ENST00000356839	27
ENST00000622277	69
ENST00000247306	0
ENST00000244336	0
ENST00000295092	1
ENST00000372902	17
ENST00000270460	23
ENST00000333050	11
ENST00000409474	0
ENST00000304385	0
ENST00000535378	1
ENST00000322122	0
ENST00000307050	0
ENST00000620264	0
ENST00000217423	0
ENST00000338483	2
ENST00000454366	43
ENST00000391759	1
ENST00000367084	4
ENST00000372134	271
ENST00000429154	1
ENST00000268296	0
ENST00000416151	8
ENST00000327423	9
ENST00000317543	0
ENST00000367808	21
ENST00000086933	0
ENST00000304430	2
ENST00000542353	0
ENST00000270001	15
ENST00000251810	22
ENST00000612966	1
ENST00000344862	34
ENST00000277942	0
ENST00000262450	0
ENST00000334920	0
ENST00000620346	0
ENST00000339140	0
ENST00000374391	0
ENST00000389484	1
ENST00000528848	0
ENST00000305135	6
ENST00000259365	8
ENST00000251535	0
ENST00000563197	85
ENST00000273963	16
ENST00000409477	903
ENST00000632897	0
ENST00000370388	0
ENST00000375013	0
ENST00000288532	22
ENST00000377601	0
ENST00000298316	144
ENST00000327441	5
ENST00000601181	0
ENST00000335397	0
ENST00000313599	0
ENST00000402412	1
ENST00000618518	0
ENST00000231198	29
ENST00000378069	0
ENST00000354618	149
ENST00000627109	161
ENST00000637645	0
ENST00000300175	0
ENST00000361335	394
ENST00000243314	0
ENST00000406877	18
ENST00000424970	3
ENST00000367996	0
ENST00000316939	98
ENST00000521654	5
ENST00000377577	57
ENST00000369792	0
ENST00000449802	3
ENST00000600293	0
ENST00000256413	3
ENST00000324348	0
ENST00000355710	0
ENST00000268919	0
ENST00000562787	6
ENST00000608933	15
ENST00000378397	0
ENST00000618722	0
ENST00000199814	70
ENST00000406451	1
ENST00000223369	17
ENST00000261250	30
ENST00000322641	0
ENST00000355705	0
ENST00000606162	6
ENST00000339364	2
ENST00000329434	0
ENST00000307503	0
ENST00000394283	0
ENST00000612814	4
ENST00000621112	2
ENST00000321582	0
ENST00000280706	0
ENST00000377716	1
ENST00000434815	0
ENST00000263549	1
ENST00000313033	0
ENST00000396965	4
ENST00000532205	3
ENST00000332582	0
ENST00000324787	177
ENST00000413767	0
ENST00000260402	0
ENST00000331456	9
ENST00000532870	0
ENST00000367658	0
ENST00000342374	23
ENST00000593756	0
ENST00000377636	10
ENST00000309154	0
ENST00000376974	0
ENST00000427587	4
ENST00000545871	19
ENST00000316737	0
ENST00000328504	0
ENST00000434551	0
ENST00000263708	2
ENST00000039007	0
ENST00000493196	21
ENST00000287647	37
ENST00000370228	14
ENST00000304218	2724
ENST00000382622	0
ENST00000402551	79
ENST00000375527	10
ENST00000447110	1
ENST00000377733	13
ENST00000348831	5
ENST00000360256	2
ENST00000406902	1
ENST00000331495	2
ENST00000262215	9
ENST00000265007	0
ENST00000344051	1
ENST00000361756	2
ENST00000453326	0
ENST00000498729	8
ENST00000317449	0
ENST00000219919	0
ENST00000262290	0
ENST00000308982	20
ENST00000360031	0
ENST00000341750	0
ENST00000405109	0
ENST00000539943	0
ENST00000219406	0
ENST00000428149	2
ENST00000371920	0
ENST00000583866	0
ENST00000287844	86
ENST00000298310	17
ENST00000331366	18
ENST00000303795	0
ENST00000350881	0
ENST00000377669	2
ENST00000456793	101
ENST00000382483	0
ENST00000528954	1
ENST00000401959	348
ENST00000371933	19
ENST00000403716	73
ENST00000550418	0
ENST00000265107	20
ENST00000374051	0
ENST00000258301	35
ENST00000584031	0
ENST00000255226	0
ENST00000245185	56
ENST00000352451	0
ENST00000401095	0
ENST00000397537	0
ENST00000538183	194
ENST00000265840	2
ENST00000539798	0
ENST00000417171	0
ENST00000296733	0
ENST00000327247	10
ENST00000537690	0
ENST00000621946	0
ENST00000268719	0
ENST00000359237	40
ENST00000372172	4
ENST00000373477	142
ENST00000428216	20
ENST00000388820	0
ENST00000265069	91
ENST00000217289	2
ENST00000325630	0
ENST00000453495	3
ENST00000508789	12
ENST00000216200	1
ENST00000302475	10
ENST00000314852	96
ENST00000358005	21
ENST00000366935	14
ENST00000426950	0
ENST00000486180	0
ENST00000268661	0
ENST00000399017	1
ENST00000374011	1
ENST00000280358	0
ENST00000556742	15
ENST00000375654	0
ENST00000541819	0
ENST00000318631	5
ENST00000357654	7
ENST00000638101	11
ENST00000335621	0
ENST00000356454	4
ENST00000263372	1
ENST00000306984	50
ENST00000329357	0
ENST00000375371	0
ENST00000377154	0
ENST00000301522	495
ENST00000367755	0
ENST00000506738	0
ENST00000261789	24
ENST00000354886	6
ENST00000369908	12
ENST00000329798	0
ENST00000254630	29
ENST00000368097	260
ENST00000430334	5
ENST00000309311	1054
ENST00000426972	84
ENST00000223208	32
ENST00000582809	0
ENST00000618881	0
ENST00000398761	45
ENST00000640991	0
ENST00000216373	1
ENST00000225916	6
ENST00000470056	23
ENST00000391854	7
ENST00000339948	0
ENST00000400809	7
ENST00000373019	112
ENST00000358763	0
ENST00000548065	64
ENST00000370602	1
ENST00000377950	0
ENST00000411528	0
ENST00000220507	5
ENST00000252542	31
ENST00000216124	5
ENST00000611388	0
ENST00000260988	0
ENST00000359546	0
ENST00000371419	94
ENST00000260227	0
ENST00000409886	0
ENST00000605791	0
ENST00000341495	0
ENST00000395812	16
ENST00000601313	1
ENST00000369813	0
ENST00000621189	11
ENST00000389887	5
ENST00000334534	9
ENST00000310396	0
ENST00000251607	11
ENST00000258229	1
ENST00000336564	44
ENST00000379562	22
ENST00000399537	15
ENST00000505139	1
ENST00000337910	3
ENST00000265970	18
ENST00000298292	1
ENST00000339374	10
ENST00000215531	0
ENST00000561882	0
ENST00000398484	3
ENST00000381657	15
ENST00000612753	9
ENST00000543010	0
ENST00000373337	21
ENST00000334889	0
ENST00000295266	0
ENST00000421176	5
ENST00000334047	2
ENST00000444681	0
ENST00000375592	26
ENST00000510175	0
ENST00000393750	0
ENST00000297205	8
ENST00000523111	205
ENST00000214869	29
ENST00000636099	0
ENST00000264187	23
ENST00000262795	0
ENST00000332690	0
ENST00000300900	0
ENST00000312175	420
ENST00000263904	8
ENST00000354287	1
ENST00000471867	338
ENST00000581619	1
ENST00000612278	0
ENST00000181383	0
ENST00000358780	1
ENST00000302251	0
ENST00000409085	0
ENST00000348513	77
ENST00000367975	218
ENST00000337331	1
ENST00000310397	0
ENST00000216297	60
ENST00000303577	246
ENST00000342245	0
ENST00000357702	6
ENST00000367969	0
ENST00000370748	1
ENST00000373381	0
ENST00000526538	0
ENST00000598581	0
ENST00000288087	7
ENST00000309668	0
ENST00000639673	0
ENST00000574882	5
ENST00000551568	7
ENST00000366794	152
ENST00000261712	117
ENST00000272452	0
ENST00000371648	354
ENST00000372851	11
ENST00000312292	0
ENST00000381558	0
ENST00000396033	67
ENST00000452305	0
ENST00000613397	5
ENST00000368125	0
ENST00000371263	0
ENST00000396077	2
ENST00000397940	0
ENST00000399982	8
ENST00000506868	0
ENST00000379205	22
ENST00000379834	39
ENST00000327720	0
ENST00000421177	9
ENST00000216489	11
ENST00000424834	0
ENST00000532917	0
ENST00000215530	1
ENST00000436072	0
ENST00000307650	9
ENST00000159087	0
ENST00000610404	0
ENST00000382554	3
ENST00000376747	10
ENST00000222120	12
ENST00000241052	22
ENST00000268912	0
ENST00000287721	0
ENST00000382492	0
ENST00000393132	14
ENST00000436063	52
ENST00000366952	0
ENST00000450049	0
ENST00000424383	0
ENST00000556278	12
ENST00000358794	47
ENST00000377893	0
ENST00000451013	0
ENST00000344302	2
ENST00000297625	2
ENST00000293777	74
ENST00000400237	0
ENST00000558583	0
ENST00000161863	14
ENST00000297596	4
ENST00000305454	0
ENST00000368409	4
ENST00000369501	0
ENST00000319788	49
ENST00000263278	1
ENST00000370272	58
ENST00000283195	8
ENST00000373316	410
ENST00000222598	11
ENST00000290130	87
ENST00000368141	0
ENST00000396389	1096
ENST00000253458	10
ENST00000481551	6
ENST00000449283	0
ENST00000398576	31
ENST00000262710	2
ENST00000312438	0
ENST00000398470	0
ENST00000338034	24
ENST00000629999	39
ENST00000243786	0
ENST00000373991	102
ENST00000379052	0
ENST00000402198	20
ENST00000325222	27
ENST00000329328	0
ENST00000330537	5
ENST00000265085	6
ENST00000240055	25
ENST00000615989	0
ENST00000378681	0
ENST00000451157	25
ENST00000322028	591
ENST00000393483	1
ENST00000368679	0
ENST00000304478	20
ENST00000359747	0
ENST00000274382	1
ENST00000357066	17
ENST00000395809	1
ENST00000615384	0
ENST00000392138	6
ENST00000316355	5
ENST00000310638	0
ENST00000302334	0
ENST00000260443	113
ENST00000398437	0
ENST00000361384	11
ENST00000272928	0
ENST00000374005	0
ENST00000543490	0
ENST00000313552	13
ENST00000613058	6
ENST00000446620	0
ENST00000253697	0
ENST00000318682	0
ENST00000374183	0
ENST00000547302	259
ENST00000264167	14
ENST00000366974	30
ENST00000372025	49
ENST00000279146	67
ENST00000264560	2
ENST00000398392	37
ENST00000622495	14
ENST00000324170	39
ENST00000396056	2
ENST00000317643	0
ENST00000221419	127
ENST00000591247	0
ENST00000251645	0
ENST00000306494	0
ENST00000167588	0
ENST00000254579	0
ENST00000303130	0
ENST00000433436	95
ENST00000532498	0
ENST00000374810	5
ENST00000263266	0
ENST00000235090	110
ENST00000255499	11
ENST00000620307	0
ENST00000306024	150
ENST00000327928	0
ENST00000283141	1
ENST00000284165	66
ENST00000380069	0
ENST00000395601	3
ENST00000324464	16
ENST00000351989	2
ENST00000355653	57
ENST00000329399	89
ENST00000297203	0
ENST00000292301	0
ENST00000373652	2
ENST00000327554	0
ENST00000416284	0
ENST00000421369	5
ENST00000610540	2
ENST00000299308	0
ENST00000295201	0
ENST00000366647	23
ENST00000514682	0
ENST00000398868	0
ENST00000521420	12
ENST00000257863	0
ENST00000528052	0
ENST00000612565	0
ENST00000329402	0
ENST00000260526	2
ENST00000275560	0
ENST00000306072	0
ENST00000222674	0
ENST00000319551	3
ENST00000568114	0
ENST00000301190	0
ENST00000332503	5
ENST00000262384	2
ENST00000610660	0
ENST00000394266	17
ENST00000464506	42
ENST00000313213	0
ENST00000275162	0
ENST00000405002	2
ENST00000361539	0
ENST00000550165	30
ENST00000250863	0
ENST00000603302	81
ENST00000370206	162
ENST00000257287	15
ENST00000619168	18
ENST00000627515	5
ENST00000509894	97
ENST00000367591	28
ENST00000368346	2
ENST00000372398	23
ENST00000343216	0
ENST00000283646	2
ENST00000367463	5
ENST00000301327	12
ENST00000278618	50
ENST00000538261	0
ENST00000377191	73
ENST00000329319	74
ENST00000016946	0
ENST00000564130	0
ENST00000616416	0
ENST00000372977	26
ENST00000272520	0
ENST00000296096	0
ENST00000581521	0
ENST00000623617	0
ENST00000400259	0
ENST00000358585	0
ENST00000253812	0
ENST00000217407	0
ENST00000366814	0
ENST00000369839	4
ENST00000355716	0
ENST00000377924	0
ENST00000420353	46
ENST00000290219	5
ENST00000372285	0
ENST00000393504	0
ENST00000396925	0
ENST00000541412	186
ENST00000335681	3
ENST00000593459	43
ENST00000620365	0
ENST00000395270	10
ENST00000368305	77
ENST00000373600	19
ENST00000374024	1
ENST00000361727	0
ENST00000318312	4
ENST00000377223	39
ENST00000269397	24
ENST00000376980	7
ENST00000366475	0
ENST00000257861	0
ENST00000305869	0
ENST00000323816	0
ENST00000336577	0
ENST00000396751	14
ENST00000357033	0
ENST00000261383	0
ENST00000369689	5
ENST00000397121	1
ENST00000381192	16
ENST00000011619	1
ENST00000319653	4
ENST00000287474	6
ENST00000287380	13
ENST00000374206	0
ENST00000222219	26
ENST00000542554	4
ENST00000263726	2
ENST00000311585	0
ENST00000263800	0
ENST00000327790	0
ENST00000425202	0
ENST00000305768	20
ENST00000317749	0
ENST00000244293	0
ENST00000339594	45
ENST00000618853	0
ENST00000366769	15
ENST00000264645	8
ENST00000355689	1
ENST00000537309	0
ENST00000373710	1
ENST00000589222	8
ENST00000319017	3
ENST00000338343	6
ENST00000274507	0
ENST00000378832	0
ENST00000229395	12
ENST00000624031	0
ENST00000567927	0
ENST00000399921	10
ENST00000361523	17
ENST00000256062	3
ENST00000371328	0
ENST00000374294	1
ENST00000421673	0
ENST00000265634	0
ENST00000368059	0
ENST00000455756	0
ENST00000273550	4
ENST00000216714	184
ENST00000220003	30
ENST00000314332	1821
ENST00000269878	0
ENST00000287727	2
ENST00000392876	4
ENST00000619757	1
ENST00000253754	0
ENST00000259008	12
ENST00000367660	206
ENST00000553458	15
ENST00000588831	3
ENST00000276173	0
ENST00000616122	157
ENST00000288723	14
ENST00000190165	6
ENST00000391858	29
ENST00000302514	0
ENST00000264080	11
ENST00000503143	0
ENST00000381568	0
ENST00000392067	5
ENST00000368984	0
ENST00000529806	20
ENST00000311128	5
ENST00000615433	0
ENST00000305798	6
ENST00000309558	2
ENST00000431002	2
ENST00000318037	5
ENST00000416904	8
ENST00000397033	3
ENST00000333628	28
ENST00000220420	0
ENST00000286364	1
ENST00000357039	7
ENST00000309166	1
ENST00000339355	0
ENST00000415430	0
ENST00000478300	0
ENST00000416383	0
ENST00000537841	18
ENST00000611551	8
ENST00000339399	127
ENST00000416899	0
ENST00000311956	26
ENST00000527879	0
ENST00000504123	6
ENST00000368457	10
ENST00000443617	7
ENST00000301788	140
ENST00000306910	3
ENST00000378364	259
ENST00000596498	0
ENST00000520727	2
ENST00000305738	0
ENST00000377873	0
ENST00000526929	0
ENST00000372504	6
ENST00000263277	0
ENST00000264499	15
ENST00000346234	12
ENST00000249377	2
ENST00000397732	4
ENST00000261749	53
ENST00000461554	0
ENST00000199706	132
ENST00000370345	0
ENST00000391338	0
ENST00000444303	1
ENST00000449996	0
ENST00000454783	0
ENST00000555835	3
ENST00000342228	10
ENST00000382518	224
ENST00000240189	0
ENST00000265260	123
ENST00000307471	9
ENST00000370033	10
ENST00000377136	0
ENST00000296130	0
ENST00000394588	2
ENST00000530311	0
ENST00000544824	0
ENST00000378858	0
ENST00000626395	4
ENST00000312233	0
ENST00000375535	10
ENST00000539839	1
ENST00000265333	98
ENST00000275198	0
ENST00000357635	4
ENST00000373833	87
ENST00000233190	42
ENST00000298854	0
ENST00000382707	0
ENST00000374213	0
ENST00000522161	0
ENST00000251166	13
ENST00000262879	5
ENST00000314567	7
ENST00000342922	17
ENST00000247182	42
ENST00000398823	17
ENST00000398246	2
ENST00000571025	16
ENST00000327300	109
ENST00000481065	0
ENST00000372731	23
ENST00000343823	17
ENST00000457714	0
ENST00000289753	0
ENST00000416283	3
ENST00000318357	0
ENST00000537373	10
ENST00000406818	7
ENST00000503640	0
ENST00000320285	19
ENST00000409202	0
ENST00000434248	9
ENST00000216392	43
ENST00000558152	0
ENST00000589881	45
ENST00000476287	20
ENST00000336576	3
ENST00000369816	59
ENST00000293695	0
ENST00000254759	52
ENST00000399002	0
ENST00000379119	28
ENST00000614055	0
ENST00000619810	2
ENST00000392557	24
ENST00000338682	0
ENST00000357596	6
ENST00000535842	0
ENST00000305949	8
ENST00000395473	0
ENST00000368847	5
ENST00000427980	0
ENST00000378186	0
ENST00000310926	1
ENST00000311403	4
ENST00000258104	0
ENST00000366565	3
ENST00000324225	5
ENST00000299824	0
ENST00000357348	50
ENST00000450849	0
ENST00000328703	37
ENST00000598398	0
ENST00000252250	0
ENST00000361377	91
ENST00000254958	5
ENST00000284486	0
ENST00000334025	0
ENST00000369085	38
ENST00000193322	32
ENST00000242140	4
ENST00000369923	176
ENST00000456315	5
ENST00000576479	5
ENST00000394275	8
ENST00000302957	0
ENST00000614616	14
ENST00000258042	0
ENST00000301295	0
ENST00000637569	2
ENST00000438926	0
ENST00000371756	8
ENST00000421593	0
ENST00000261867	1
ENST00000441560	7
ENST00000611444	0
ENST00000238616	5
ENST00000262866	0
ENST00000296600	0
ENST00000367021	0
ENST00000369162	20
ENST00000330560	55
ENST00000273920	48
ENST00000354449	8
ENST00000374343	21
ENST00000435145	0
ENST00000295131	0
ENST00000218340	25
ENST00000356628	9
ENST00000329474	3
ENST00000534989	32
ENST00000423007	19
ENST00000320743	4
ENST00000340446	0
ENST00000359875	24
ENST00000361367	22
ENST00000446533	3
ENST00000218104	0
ENST00000300853	19
ENST00000228438	0
ENST00000359878	1
ENST00000389413	0
ENST00000614486	249
ENST00000259392	4
ENST00000442396	2
ENST00000373766	8
ENST00000215754	2334
ENST00000273158	20
ENST00000354506	9
ENST00000278060	0
ENST00000308521	6
ENST00000372389	57
ENST00000308197	4
ENST00000209728	49
ENST00000292782	42
ENST00000378026	39
ENST00000358227	131
ENST00000312184	45
ENST00000537262	18
ENST00000330263	180
ENST00000424301	0
ENST00000618099	10
ENST00000618562	2
ENST00000382020	63
ENST00000580018	96
ENST00000561028	1
ENST00000638137	0
ENST00000268389	0
ENST00000262093	17
ENST00000541515	151
ENST00000569430	11
ENST00000396147	0
ENST00000392027	0
ENST00000398136	112
ENST00000382349	0
ENST00000377413	0
ENST00000317697	27
ENST00000400004	0
ENST00000398733	141
ENST00000367963	11
ENST00000305943	61
ENST00000374114	36
ENST00000314970	18
ENST00000263347	16
ENST00000320876	16
ENST00000449549	0
ENST00000368821	0
ENST00000333003	30
ENST00000393946	0
ENST00000269593	0
ENST00000355585	2
ENST00000435732	0
ENST00000533601	1
ENST00000617388	1
ENST00000245323	45
ENST00000578812	147
ENST00000244533	3
ENST00000295851	9
ENST00000321407	6
ENST00000383314	26
ENST00000303434	43
ENST00000445522	0
ENST00000315368	23
ENST00000375454	0
ENST00000442102	2
ENST00000379597	0
ENST00000426508	5
ENST00000611880	0
ENST00000295958	7
ENST00000607124	3652
ENST00000639810	0
ENST00000409558	2
ENST00000311638	11
ENST00000433477	0
ENST00000378404	0
ENST00000374155	0
ENST00000245457	1
ENST00000344575	2
ENST00000476257	0
ENST00000590071	0
ENST00000508812	1
ENST00000267205	1
ENST00000204961	11
ENST00000335080	7
ENST00000382120	0
ENST00000307161	0
ENST00000594768	0
ENST00000451435	0
ENST00000563027	0
ENST00000380659	0
ENST00000609117	1
ENST00000321037	17
ENST00000254730	6
ENST00000289104	0
ENST00000331457	85
ENST00000205214	5
ENST00000256319	49
ENST00000272638	29
ENST00000232496	14
ENST00000634670	0
ENST00000541421	0
ENST00000296238	1
ENST00000292432	0
ENST00000439308	3
ENST00000399481	5
ENST00000507489	1
ENST00000622422	0
ENST00000310914	0
ENST00000390690	0
ENST00000500337	10
ENST00000223029	74
ENST00000542664	0
ENST00000203629	0
ENST00000372027	0
ENST00000370196	10
ENST00000407242	0
ENST00000264249	2
ENST00000603798	10
ENST00000400588	0
ENST00000232888	22
ENST00000371626	65
ENST00000535149	363
ENST00000370521	28
ENST00000551806	155
ENST00000361671	12
ENST00000573521	0
ENST00000037502	0
ENST00000296350	2
ENST00000331437	0
ENST00000444264	0
ENST00000352241	0
ENST00000367145	0
ENST00000295006	22
ENST00000360141	0
ENST00000373666	0
ENST00000321322	0
ENST00000251047	102
ENST00000600932	99
ENST00000621503	0
ENST00000328024	80
ENST00000270590	0
ENST00000292779	0
ENST00000274242	2343
ENST00000302101	0
ENST00000373715	635
ENST00000398530	0
ENST00000342981	41
ENST00000377494	1
ENST00000399609	0
ENST00000504595	0
ENST00000588751	0
ENST00000620492	0
ENST00000340160	0
ENST00000324439	15
ENST00000337019	0
ENST00000544484	80
ENST00000274520	0
ENST00000262753	0
ENST00000337526	96
ENST00000244043	0
ENST00000310624	0
ENST00000293894	1
ENST00000242465	0
ENST00000287899	3
ENST00000295759	1
ENST00000253794	143
ENST00000318911	48
ENST00000360418	0
ENST00000530641	2
ENST00000633875	0
ENST00000261681	3
ENST00000005178	6
ENST00000221476	0
ENST00000558402	1
ENST00000304355	0
ENST00000452533	35
ENST00000206423	1
ENST00000217086	0
ENST00000239461	1
ENST00000247883	0
ENST00000327668	15
ENST00000377038	45
ENST00000340465	0
ENST00000379170	7
ENST00000514853	0
ENST00000546530	1
ENST00000400419	0
ENST00000268483	24
ENST00000615105	0
ENST00000319363	1
ENST00000399562	15
ENST00000493678	489
ENST00000248948	2
ENST00000308700	0
ENST00000297540	34
ENST00000356708	468
ENST00000367739	13
ENST00000376560	54
ENST00000273064	44
ENST00000585696	21
ENST00000394001	0
ENST00000370631	8
ENST00000261652	0
ENST00000268261	19
ENST00000370654	138
ENST00000343526	4
ENST00000255390	48
ENST00000398682	0
ENST00000190611	2
ENST00000359874	0
ENST00000395631	14
ENST00000373825	147
ENST00000297848	11
ENST00000381042	0
ENST00000427805	8
ENST00000380198	53
ENST00000397748	0
ENST00000376156	64
ENST00000270279	0
ENST00000330377	0
ENST00000613958	2
ENST00000305510	3
ENST00000351698	22
ENST00000373359	0
ENST00000330258	1
ENST00000383329	66
ENST00000533028	34
ENST00000291442	5
ENST00000314641	17
ENST00000325643	0
ENST00000618862	20
ENST00000256362	0
ENST00000426726	0
ENST00000455799	5
ENST00000329468	0
ENST00000371068	7
ENST00000342679	30
ENST00000306749	172
ENST00000323301	3
ENST00000328070	6
ENST00000504169	11
ENST00000367242	3
ENST00000283206	5
ENST00000321442	144
ENST00000380728	26
ENST00000340748	55
ENST00000375094	14
ENST00000618534	7
ENST00000421388	0
ENST00000252744	1
ENST00000639756	0
ENST00000262461	1
ENST00000323786	12
ENST00000328278	0
ENST00000378380	3
ENST00000259806	6
ENST00000357618	0
ENST00000482352	261
ENST00000332043	0
ENST00000343010	0
ENST00000366787	0
ENST00000302040	0
ENST00000356887	0
ENST00000289921	8
ENST00000370641	183
ENST00000220853	52
ENST00000379959	0
ENST00000408895	0
ENST00000217740	4
ENST00000239450	0
ENST00000243673	0
ENST00000264741	0
ENST00000298492	43
ENST00000366688	0
ENST00000377801	0
ENST00000622513	18
ENST00000258796	12
ENST00000358241	0
ENST00000563630	9
ENST00000624552	0
ENST00000249066	18
ENST00000230173	4
ENST00000239666	71
ENST00000302581	0
ENST00000545712	42
ENST00000276585	88
ENST00000340811	4
ENST00000334346	0
ENST00000533115	54
ENST00000372343	6
ENST00000361605	44
ENST00000440961	0
ENST00000547378	2
ENST00000368144	0
ENST00000439576	0
ENST00000614944	2
ENST00000559089	0
ENST00000412368	4
ENST00000303202	0
ENST00000325656	0
ENST00000454498	0
ENST00000533050	20
ENST00000376327	162
ENST00000306177	3
ENST00000295213	1
ENST00000371122	10
ENST00000357666	0
ENST00000340750	0
ENST00000454677	0
ENST00000510882	0
ENST00000500968	0
ENST00000371431	0
ENST00000302641	0
ENST00000360311	0
ENST00000408899	0
ENST00000437826	32
ENST00000388768	3
ENST00000368932	18
ENST00000604952	0
ENST00000295987	0
ENST00000216274	0
ENST00000309863	5
ENST00000296877	1
ENST00000617146	0
ENST00000343939	0
ENST00000525071	25
ENST00000320033	14
ENST00000619929	5
ENST00000256015	51
ENST00000397512	6
ENST00000259362	0
ENST00000530162	0
ENST00000227349	3
ENST00000354371	21
ENST00000216027	13
ENST00000306085	2
ENST00000360700	218
ENST00000296812	6
ENST00000327681	19
ENST00000360772	0
ENST00000372336	1
ENST00000606911	4
ENST00000312994	16
ENST00000260762	23
