transcript	counts
ENST00000397537	0
ENST00000538183	339
ENST00000265840	8
ENST00000539798	0
ENST00000417171	0
ENST00000296733	1
ENST00000327247	43
ENST00000537690	0
ENST00000621946	0
ENST00000268719	41
ENST00000359237	17
ENST00000372172	120
ENST00000373477	696
ENST00000428216	97
ENST00000388820	4
ENST00000265069	558
ENST00000217289	15
ENST00000325630	0
ENST00000453495	61
ENST00000508789	54
ENST00000216200	1
ENST00000302475	36
ENST00000314852	429
ENST00000358005	18
ENST00000366935	53
ENST00000426950	0
ENST00000486180	1
ENST00000268661	0
ENST00000399017	79
ENST00000374011	5
ENST00000280358	0
ENST00000556742	18
ENST00000375654	0
ENST00000541819	48
ENST00000318631	16
ENST00000357654	215
ENST00000638101	12
ENST00000335621	0
ENST00000356454	27
ENST00000263372	0
ENST00000306984	154
ENST00000329357	0
ENST00000375371	0
ENST00000377154	0
ENST00000301522	1686
ENST00000367755	0
ENST00000506738	3
ENST00000261789	53
ENST00000354886	4
ENST00000369908	104
ENST00000329798	0
ENST00000254630	383
ENST00000368097	553
ENST00000430334	8
ENST00000309311	8124
ENST00000426972	172
ENST00000223208	48
ENST00000582809	8
ENST00000618881	0
ENST00000398761	173
ENST00000640991	0
ENST00000216373	14
ENST00000225916	212
ENST00000470056	287
ENST00000391854	10
ENST00000339948	1
ENST00000400809	143
ENST00000373019	321
ENST00000358763	8
ENST00000548065	154
ENST00000370602	1
ENST00000377950	1
ENST00000411528	0
ENST00000220507	17
ENST00000252542	238
ENST00000216124	21
ENST00000611388	0
ENST00000260988	0
ENST00000359546	0
ENST00000371419	138
ENST00000260227	0
ENST00000409886	0
ENST00000605791	0
ENST00000341495	0
ENST00000395812	368
ENST00000601313	151
ENST00000369813	0
ENST00000621189	54
ENST00000389887	2
ENST00000334534	27
ENST00000310396	1
ENST00000251607	79
ENST00000258229	3
ENST00000336564	57
ENST00000379562	104
ENST00000399537	110
ENST00000505139	18
ENST00000337910	11
ENST00000265970	134
ENST00000298292	61
ENST00000339374	130
ENST00000215531	0
ENST00000561882	0
ENST00000398484	27
ENST00000381657	45
ENST00000612753	13
ENST00000543010	0
ENST00000373337	44
ENST00000334889	0
ENST00000295266	0
ENST00000421176	38
ENST00000334047	10
ENST00000444681	0
ENST00000375592	50
ENST00000510175	3
ENST00000393750	0
ENST00000297205	21
ENST00000523111	329
ENST00000214869	78
ENST00000636099	0
ENST00000264187	531
ENST00000262795	10
ENST00000332690	0
ENST00000300900	0
ENST00000312175	176
ENST00000263904	33
ENST00000354287	0
ENST00000471867	401
ENST00000581619	0
ENST00000612278	0
ENST00000181383	0
ENST00000358780	13
ENST00000302251	2
ENST00000409085	31
ENST00000348513	119
ENST00000367975	211
ENST00000337331	39
ENST00000310397	1
ENST00000216297	641
ENST00000303577	1013
ENST00000342245	15
ENST00000357702	108
ENST00000367969	0
ENST00000370748	2
ENST00000373381	3
ENST00000526538	0
ENST00000598581	0
ENST00000288087	33
ENST00000309668	0
ENST00000639673	0
ENST00000574882	8
ENST00000551568	15
ENST00000366794	2928
ENST00000261712	801
ENST00000272452	0
ENST00000371648	545
ENST00000372851	29
ENST00000312292	0
ENST00000381558	0
ENST00000396033	488
ENST00000452305	3
ENST00000613397	10
ENST00000368125	0
ENST00000371263	0
ENST00000396077	35
ENST00000397940	0
ENST00000399982	187
ENST00000506868	0
ENST00000379205	39
ENST00000379834	261
ENST00000327720	0
ENST00000421177	9
ENST00000216489	53
ENST00000424834	24
ENST00000532917	0
ENST00000215530	0
ENST00000436072	1
ENST00000307650	43
ENST00000159087	19
ENST00000610404	0
ENST00000382554	49
ENST00000376747	126
ENST00000222120	16
ENST00000241052	151
ENST00000268912	0
ENST00000287721	0
ENST00000382492	0
ENST00000393132	25
ENST00000436063	293
ENST00000366952	0
ENST00000450049	0
ENST00000424383	0
ENST00000556278	20
ENST00000358794	1022
ENST00000377893	1
ENST00000451013	0
ENST00000344302	5
ENST00000297625	14
ENST00000293777	48
ENST00000400237	0
ENST00000558583	0
ENST00000161863	356
ENST00000297596	4
ENST00000305454	0
ENST00000368409	12
ENST00000369501	0
ENST00000319788	81
ENST00000263278	2
ENST00000370272	61
ENST00000283195	504
ENST00000373316	1444
ENST00000222598	27
ENST00000290130	243
ENST00000368141	0
ENST00000396389	3456
ENST00000253458	211
ENST00000481551	28
ENST00000449283	0
ENST00000398576	274
ENST00000262710	537
ENST00000312438	0
ENST00000398470	0
ENST00000338034	561
ENST00000629999	57
ENST00000243786	0
ENST00000373991	92
ENST00000379052	2
ENST00000402198	69
ENST00000325222	172
ENST00000329328	0
ENST00000330537	22
ENST00000265085	6
ENST00000240055	37
ENST00000615989	0
ENST00000378681	0
ENST00000451157	34
ENST00000322028	545
ENST00000393483	3
ENST00000368679	0
ENST00000304478	225
ENST00000359747	0
ENST00000274382	0
ENST00000357066	7
ENST00000395809	4
ENST00000615384	0
ENST00000392138	23
ENST00000316355	16
ENST00000310638	0
ENST00000302334	0
ENST00000260443	306
ENST00000398437	18
ENST00000361384	21
ENST00000272928	0
ENST00000374005	0
ENST00000543490	0
ENST00000313552	44
ENST00000613058	155
ENST00000446620	0
ENST00000253697	0
ENST00000318682	0
ENST00000374183	5
ENST00000547302	271
ENST00000264167	331
ENST00000366974	77
ENST00000372025	108
ENST00000279146	124
ENST00000264560	25
ENST00000398392	55
ENST00000622495	317
ENST00000324170	74
ENST00000396056	18
ENST00000317643	0
ENST00000221419	1331
ENST00000591247	2
ENST00000251645	0
ENST00000306494	0
ENST00000167588	0
ENST00000254579	2
ENST00000303130	0
ENST00000433436	341
ENST00000532498	0
ENST00000374810	3
ENST00000263266	0
ENST00000235090	202
ENST00000255499	29
ENST00000620307	0
ENST00000306024	168
ENST00000327928	0
ENST00000283141	17
ENST00000284165	33
ENST00000380069	0
ENST00000395601	21
ENST00000324464	110
ENST00000351989	39
ENST00000355653	357
ENST00000329399	470
ENST00000297203	0
ENST00000292301	0
ENST00000373652	3
ENST00000327554	0
ENST00000416284	0
ENST00000421369	11
ENST00000610540	1
ENST00000299308	0
ENST00000295201	0
ENST00000366647	162
ENST00000514682	1
ENST00000398868	8
ENST00000521420	305
ENST00000257863	3
ENST00000528052	0
ENST00000612565	0
ENST00000329402	0
ENST00000260526	59
ENST00000275560	0
ENST00000306072	0
ENST00000222674	0
ENST00000319551	30
ENST00000568114	3
ENST00000301190	0
ENST00000332503	23
ENST00000262384	59
ENST00000610660	0
ENST00000394266	129
ENST00000464506	51
ENST00000313213	0
ENST00000275162	0
ENST00000405002	3
ENST00000361539	0
ENST00000550165	103
ENST00000250863	0
ENST00000603302	359
ENST00000370206	303
ENST00000257287	49
ENST00000619168	20
ENST00000627515	9
ENST00000509894	438
ENST00000367591	96
ENST00000368346	142
ENST00000372398	76
ENST00000343216	0
ENST00000283646	93
ENST00000367463	6
ENST00000301327	46
ENST00000278618	419
ENST00000538261	0
ENST00000377191	681
ENST00000329319	94
ENST00000016946	0
ENST00000564130	0
ENST00000616416	0
ENST00000372977	99
ENST00000272520	0
ENST00000296096	0
ENST00000581521	3
ENST00000623617	0
ENST00000400259	289
ENST00000358585	0
ENST00000253812	2
ENST00000217407	0
ENST00000366814	0
ENST00000369839	90
ENST00000355716	0
ENST00000377924	0
ENST00000420353	47
ENST00000290219	64
ENST00000372285	0
ENST00000393504	0
ENST00000396925	0
ENST00000541412	200
ENST00000335681	7
ENST00000593459	26
ENST00000620365	0
ENST00000395270	30
ENST00000368305	100
ENST00000373600	84
ENST00000374024	2
ENST00000361727	39
ENST00000318312	41
ENST00000377223	39
ENST00000269397	77
ENST00000376980	145
ENST00000366475	0
ENST00000257861	0
ENST00000305869	0
ENST00000323816	1
ENST00000336577	0
ENST00000396751	69
ENST00000357033	23
ENST00000261383	0
ENST00000369689	1
ENST00000397121	0
ENST00000381192	36
ENST00000011619	88
ENST00000319653	67
ENST00000287474	46
ENST00000287380	92
ENST00000374206	0
ENST00000222219	136
ENST00000542554	23
ENST00000263726	7
ENST00000311585	0
ENST00000263800	3
ENST00000327790	0
ENST00000425202	11
ENST00000305768	112
ENST00000317749	0
ENST00000244293	0
ENST00000339594	476
ENST00000618853	0
ENST00000366769	20
ENST00000264645	283
ENST00000355689	22
ENST00000537309	0
ENST00000373710	21
ENST00000589222	104
ENST00000319017	22
ENST00000338343	16
ENST00000274507	0
ENST00000378832	0
ENST00000229395	20
ENST00000624031	0
ENST00000567927	0
ENST00000399921	92
ENST00000361523	53
ENST00000256062	33
ENST00000371328	0
ENST00000374294	2
ENST00000421673	0
ENST00000265634	20
ENST00000368059	0
ENST00000455756	0
ENST00000273550	35
ENST00000216714	290
ENST00000220003	135
ENST00000314332	1661
ENST00000269878	0
ENST00000287727	18
ENST00000392876	80
ENST00000619757	0
ENST00000253754	0
ENST00000259008	149
ENST00000367660	152
ENST00000553458	114
ENST00000588831	1
ENST00000276173	0
ENST00000616122	418
ENST00000288723	17
ENST00000190165	11
ENST00000391858	59
ENST00000302514	0
ENST00000264080	65
ENST00000503143	0
ENST00000381568	0
ENST00000392067	7
ENST00000368984	17
ENST00000529806	39
ENST00000311128	118
ENST00000615433	0
ENST00000305798	6
ENST00000309558	30
ENST00000431002	58
ENST00000318037	23
ENST00000416904	15
ENST00000397033	65
ENST00000333628	45
ENST00000220420	0
ENST00000286364	20
ENST00000357039	12
ENST00000309166	1
ENST00000339355	0
ENST00000415430	0
ENST00000478300	0
ENST00000416383	0
ENST00000537841	70
ENST00000611551	5
ENST00000339399	370
ENST00000416899	0
ENST00000311956	72
ENST00000527879	0
ENST00000504123	17
ENST00000368457	48
ENST00000443617	173
ENST00000301788	338
ENST00000306910	13
ENST00000378364	629
ENST00000596498	0
ENST00000520727	35
ENST00000305738	0
ENST00000377873	11
ENST00000526929	0
ENST00000372504	21
ENST00000263277	1
ENST00000264499	128
ENST00000346234	35
ENST00000249377	0
ENST00000397732	15
ENST00000261749	98
ENST00000461554	15
ENST00000199706	498
ENST00000370345	4
ENST00000391338	0
ENST00000444303	3
ENST00000449996	0
ENST00000454783	0
ENST00000555835	4
ENST00000342228	11
ENST00000382518	363
ENST00000240189	0
ENST00000265260	132
ENST00000307471	8
ENST00000370033	66
ENST00000377136	0
ENST00000296130	0
ENST00000394588	12
ENST00000530311	0
ENST00000544824	0
ENST00000378858	0
ENST00000626395	20
ENST00000312233	2
ENST00000375535	4
ENST00000539839	1
ENST00000265333	341
ENST00000275198	0
ENST00000357635	42
ENST00000373833	493
ENST00000233190	390
ENST00000298854	0
ENST00000382707	0
ENST00000374213	1
ENST00000522161	0
ENST00000251166	146
ENST00000262879	53
ENST00000314567	16
ENST00000342922	63
ENST00000247182	106
ENST00000398823	23
ENST00000398246	82
ENST00000571025	35
ENST00000327300	1642
ENST00000481065	0
ENST00000372731	544
ENST00000343823	142
ENST00000457714	5
ENST00000289753	6
ENST00000416283	65
ENST00000318357	1
ENST00000537373	7
ENST00000406818	19
ENST00000503640	0
ENST00000320285	61
ENST00000409202	0
ENST00000434248	33
ENST00000216392	573
ENST00000558152	0
ENST00000589881	53
ENST00000476287	126
ENST00000336576	10
ENST00000369816	108
ENST00000293695	0
ENST00000254759	116
ENST00000399002	0
ENST00000379119	88
ENST00000614055	0
ENST00000619810	47
ENST00000392557	52
ENST00000338682	0
ENST00000357596	14
ENST00000535842	0
ENST00000305949	66
ENST00000395473	0
ENST00000368847	15
ENST00000427980	6
ENST00000378186	0
ENST00000310926	0
ENST00000311403	20
ENST00000258104	0
ENST00000366565	6
ENST00000324225	20
ENST00000299824	2
ENST00000357348	225
ENST00000450849	0
ENST00000328703	149
ENST00000598398	0
ENST00000252250	0
ENST00000361377	105
ENST00000254958	38
ENST00000284486	0
ENST00000334025	0
ENST00000369085	241
ENST00000193322	111
ENST00000242140	4
ENST00000369923	549
ENST00000456315	110
ENST00000576479	104
ENST00000394275	278
ENST00000302957	0
ENST00000614616	182
ENST00000258042	0
ENST00000301295	0
ENST00000637569	12
ENST00000438926	0
ENST00000371756	53
ENST00000421593	0
ENST00000261867	7
ENST00000441560	16
ENST00000611444	0
ENST00000238616	187
ENST00000262866	0
ENST00000296600	0
ENST00000367021	0
ENST00000369162	274
ENST00000330560	155
ENST00000273920	111
ENST00000354449	71
ENST00000374343	59
ENST00000435145	0
ENST00000295131	0
ENST00000218340	60
ENST00000356628	22
ENST00000329474	59
ENST00000534989	274
ENST00000423007	103
ENST00000320743	109
ENST00000340446	0
ENST00000359875	14
ENST00000361367	195
ENST00000446533	8
ENST00000218104	4
ENST00000300853	107
ENST00000228438	0
ENST00000359878	5
ENST00000389413	1
ENST00000614486	662
ENST00000259392	4
ENST00000442396	30
ENST00000373766	26
ENST00000215754	4047
ENST00000273158	20
ENST00000354506	33
ENST00000278060	3
ENST00000308521	5
ENST00000372389	207
ENST00000308197	34
ENST00000209728	173
ENST00000292782	65
ENST00000378026	433
ENST00000358227	127
ENST00000312184	262
ENST00000537262	41
ENST00000330263	362
ENST00000424301	1
ENST00000618099	32
ENST00000618562	4
ENST00000382020	323
ENST00000580018	140
ENST00000561028	1
ENST00000638137	0
ENST00000268389	0
ENST00000262093	146
ENST00000541515	537
ENST00000569430	52
ENST00000396147	0
ENST00000392027	3
ENST00000398136	298
ENST00000382349	1
ENST00000377413	0
ENST00000317697	31
ENST00000400004	0
ENST00000398733	121
ENST00000367963	192
ENST00000305943	478
ENST00000374114	629
ENST00000314970	16
ENST00000263347	98
ENST00000320876	258
ENST00000449549	0
ENST00000368821	1
ENST00000333003	60
ENST00000393946	2
ENST00000269593	0
ENST00000355585	42
ENST00000435732	0
ENST00000533601	2
ENST00000617388	8
ENST00000245323	31
ENST00000578812	104
ENST00000244533	67
ENST00000295851	61
ENST00000321407	44
ENST00000383314	128
ENST00000303434	142
ENST00000445522	0
ENST00000315368	100
ENST00000375454	0
ENST00000442102	70
ENST00000379597	0
ENST00000426508	46
ENST00000611880	6
ENST00000295958	5
ENST00000607124	3599
ENST00000639810	0
ENST00000409558	10
ENST00000311638	24
ENST00000433477	1
ENST00000378404	0
ENST00000374155	0
ENST00000245457	2
ENST00000344575	11
ENST00000476257	0
ENST00000590071	10
ENST00000508812	9
ENST00000267205	2
ENST00000204961	15
ENST00000335080	4
ENST00000382120	0
ENST00000307161	1
ENST00000594768	0
ENST00000451435	0
ENST00000563027	0
ENST00000380659	0
ENST00000609117	1
ENST00000321037	56
ENST00000254730	73
ENST00000289104	3
ENST00000331457	278
ENST00000205214	24
ENST00000256319	42
ENST00000272638	174
ENST00000232496	24
ENST00000634670	0
ENST00000541421	0
ENST00000296238	5
ENST00000292432	0
ENST00000439308	46
ENST00000399481	18
ENST00000507489	139
ENST00000622422	0
ENST00000310914	0
ENST00000390690	0
ENST00000500337	15
ENST00000223029	408
ENST00000542664	0
ENST00000203629	0
ENST00000372027	0
ENST00000370196	44
ENST00000407242	0
ENST00000264249	12
ENST00000603798	9
ENST00000400588	0
ENST00000232888	120
ENST00000371626	229
ENST00000535149	512
ENST00000370521	154
ENST00000551806	330
ENST00000361671	160
ENST00000573521	2
ENST00000037502	0
ENST00000296350	19
ENST00000331437	4
ENST00000444264	0
ENST00000352241	7
ENST00000367145	6
ENST00000295006	435
ENST00000360141	0
ENST00000373666	0
ENST00000321322	0
ENST00000251047	659
ENST00000600932	326
ENST00000621503	0
ENST00000328024	238
ENST00000270590	0
ENST00000292779	0
ENST00000274242	1683
ENST00000302101	0
ENST00000373715	529
ENST00000398530	0
ENST00000342981	2061
ENST00000377494	4
ENST00000399609	0
ENST00000504595	0
ENST00000588751	0
ENST00000620492	0
ENST00000340160	0
ENST00000324439	52
ENST00000337019	0
ENST00000544484	639
ENST00000274520	0
ENST00000262753	0
ENST00000337526	276
ENST00000244043	0
ENST00000310624	0
ENST00000293894	7
ENST00000242465	0
ENST00000287899	3
ENST00000295759	2
ENST00000253794	260
ENST00000318911	635
ENST00000360418	0
ENST00000530641	4
ENST00000633875	0
ENST00000261681	20
ENST00000005178	11
ENST00000221476	0
ENST00000558402	31
ENST00000304355	0
ENST00000452533	410
ENST00000206423	5
ENST00000217086	0
ENST00000239461	10
ENST00000247883	0
ENST00000327668	33
ENST00000377038	171
ENST00000340465	0
ENST00000379170	94
ENST00000514853	0
ENST00000546530	9
ENST00000400419	0
ENST00000268483	16
ENST00000615105	0
ENST00000319363	24
ENST00000399562	60
ENST00000493678	1064
ENST00000248948	1
ENST00000308700	0
ENST00000297540	186
ENST00000356708	1281
ENST00000367739	170
ENST00000376560	113
ENST00000273064	106
ENST00000585696	66
ENST00000394001	0
ENST00000370631	77
ENST00000261652	0
ENST00000268261	68
ENST00000370654	357
ENST00000343526	157
ENST00000255390	336
ENST00000398682	0
ENST00000190611	19
ENST00000359874	0
ENST00000395631	120
ENST00000373825	796
ENST00000297848	62
ENST00000381042	0
ENST00000427805	17
ENST00000380198	195
ENST00000397748	0
ENST00000376156	332
ENST00000270279	0
ENST00000330377	0
ENST00000613958	3
ENST00000305510	94
ENST00000351698	160
ENST00000373359	0
ENST00000330258	23
ENST00000383329	480
ENST00000533028	56
ENST00000291442	92
ENST00000314641	15
ENST00000325643	0
ENST00000618862	38
ENST00000256362	0
ENST00000426726	0
ENST00000455799	3
ENST00000329468	0
ENST00000371068	35
ENST00000342679	106
ENST00000306749	4921
ENST00000323301	16
ENST00000328070	17
ENST00000504169	68
ENST00000367242	3
ENST00000283206	17
ENST00000321442	422
ENST00000380728	73
ENST00000340748	1501
ENST00000375094	42
ENST00000618534	39
ENST00000421388	0
ENST00000252744	143
ENST00000639756	0
ENST00000262461	278
ENST00000323786	163
ENST00000328278	0
ENST00000378380	15
ENST00000259806	34
ENST00000357618	1
ENST00000482352	337
ENST00000332043	0
ENST00000343010	1
ENST00000366787	0
ENST00000302040	0
ENST00000356887	0
ENST00000289921	43
ENST00000370641	156
ENST00000220853	122
ENST00000379959	0
ENST00000408895	0
ENST00000217740	12
ENST00000239450	0
ENST00000243673	0
ENST00000264741	4
ENST00000298492	153
ENST00000366688	0
ENST00000377801	0
ENST00000622513	50
ENST00000258796	55
ENST00000358241	0
ENST00000563630	171
ENST00000624552	0
ENST00000249066	19
ENST00000230173	22
ENST00000239666	88
ENST00000302581	0
ENST00000545712	150
ENST00000276585	168
ENST00000340811	126
ENST00000334346	0
ENST00000533115	96
ENST00000372343	27
ENST00000361605	93
ENST00000440961	0
ENST00000547378	3
ENST00000368144	0
ENST00000439576	0
ENST00000614944	55
ENST00000559089	1
ENST00000412368	41
ENST00000303202	0
ENST00000325656	0
ENST00000454498	0
ENST00000533050	15
ENST00000376327	365
ENST00000306177	45
ENST00000295213	3
ENST00000371122	201
ENST00000357666	12
ENST00000340750	0
ENST00000454677	0
ENST00000510882	0
ENST00000500968	4
ENST00000371431	0
ENST00000302641	1
ENST00000360311	0
ENST00000408899	0
ENST00000437826	257
ENST00000388768	42
ENST00000368932	216
ENST00000604952	0
ENST00000295987	0
ENST00000216274	0
ENST00000309863	149
ENST00000296877	1
ENST00000617146	7
ENST00000343939	0
ENST00000525071	69
ENST00000320033	10
ENST00000619929	25
ENST00000256015	36
ENST00000397512	21
ENST00000259362	0
ENST00000530162	0
ENST00000227349	9
ENST00000354371	151
ENST00000216027	59
ENST00000306085	24
ENST00000360700	896
ENST00000296812	19
ENST00000327681	34
ENST00000360772	2
ENST00000372336	15
ENST00000606911	133
ENST00000312994	41
